VariableName,effectType,target,skillID,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,attrType6,attrNum6,effectDesc_cn,effectDesc_tw,effectDesc,effectDesc_vn,effectDesc_en,effectDesc_th,effectDesc_in,effectDesc_ph,effectDesc_ma
56,,,,1,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,13,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,7,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,8,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,9,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,10,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,,,#C0x5B545B##F40#All heroes increase basic attributes #F50##C0x5C9970#%s,#C0x5B545B##F40#Toàn bộ anh hùng tăng thuộc tính cơ bản #F50##C0x5C9970#%s,#C0x5B545B##F40#All heroes increase basic attributes #F50##C0x5C9970#%s,#C0x5B545B##F40#ฮีโร่ทั้งหมดเพิ่มค่าพื้นฐาน #F50##C0x5C9970#%s,#C0x5B545B##F40#Semua pahlawan meningkatkan atribut dasar #F50##C0x5C9970#%s,#C0x5B545B##F40#Lahat ng bayani tumataas ang pangunahing katangian #F50##C0x5C9970#%s,#C0x5B545B##F40#Semua wira meningkatkan atribut asas #F50##C0x5C9970#%s
57,,,,92,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+3 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 aktivasi: Semua pahlawan %s meningkat #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 activation: Lahat ng bayani %s tumaas #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
58,,,,15,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+6 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 aktivasi: Semua pahlawan %s meningkat #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 activation: Lahat ng bayani %s tumaas #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
59,,,,24,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+9 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 aktivasi: Semua pahlawan %s meningkat #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 activation: Lahat ng bayani %s tumaas #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
60,,,,14,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+12 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 aktivasi: Semua pahlawan %s meningkat #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 activation: Lahat ng bayani %s tumaas #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
61,,,,22,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+15 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 aktivasi: Semua pahlawan %s meningkat #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 activation: Lahat ng bayani %s tumaas #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
62,2,,61521,,,,,,,,,,,,,,,%s,%s,%s,%s,%s,%s,%s
63,,,,1,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,13,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,7,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,8,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,9,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,10,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,,,#C0x5B545B##F40#All heroes increase basic attributes #F50##C0x5C9970#%s,#C0x5B545B##F40#Toàn bộ anh hùng tăng thuộc tính cơ bản #F50##C0x5C9970#%s,#C0x5B545B##F40#All heroes increase basic attributes #F50##C0x5C9970#%s,#C0x5B545B##F40#ฮีโร่ทั้งหมดเพิ่มค่าพื้นฐาน #F50##C0x5C9970#%s,#C0x5B545B##F40#Semua pahlawan meningkatkan atribut dasar #F50##C0x5C9970#%s,#C0x5B545B##F40#Lahat ng bayani tumataas ang pangunahing katangian #F50##C0x5C9970#%s,#C0x5B545B##F40#Semua wira meningkatkan atribut asas #F50##C0x5C9970#%s
64,,,,14,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+3 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 aktivasi: Semua pahlawan %s meningkat #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 activation: Lahat ng bayani %s tumaas #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
65,,,,15,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+6 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 aktivasi: Semua pahlawan %s meningkat #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 activation: Lahat ng bayani %s tumaas #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
66,,,,22,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+9 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 aktivasi: Semua pahlawan %s meningkat #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 activation: Lahat ng bayani %s tumaas #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
67,,,,93,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+12 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 aktivasi: Semua pahlawan %s meningkat #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 activation: Lahat ng bayani %s tumaas #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
68,,,,16,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+15 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 aktivasi: Semua pahlawan %s meningkat #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 activation: Lahat ng bayani %s tumaas #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
69,2,,61522,,,,,,,,,,,,,,,%s,%s,%s,%s,%s,%s,%s
70,,,,1,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,13,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,7,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,8,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,9,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,10,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,,,#C0x5B545B##F40#All heroes increase basic attributes #F50##C0x5C9970#%s,#C0x5B545B##F40#Toàn bộ anh hùng tăng thuộc tính cơ bản #F50##C0x5C9970#%s,#C0x5B545B##F40#All heroes increase basic attributes #F50##C0x5C9970#%s,#C0x5B545B##F40#ฮีโร่ทั้งหมดเพิ่มคุณสมบัติพื้นฐาน #F50##C0x5C9970#%s,#C0x5B545B##F40#ฮีโร่ทั้งหมดเพิ่มคุณสมบัติพื้นฐาน #F50##C0x5C9970#%s,#C0x5B545B##F40#Lahat ng mga bayani ay tumataas ang pangunahing katangian #F50##C0x5C9970#%s,#C0x5B545B##F40#Semua wira meningkatkan atribut asas #F50##C0x5C9970#%s
71,,,,16,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+3 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 pag-activate: Lahat ng mga bayani %s tumataas #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
72,,,,23,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+6 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 pag-activate: Lahat ng mga bayani %s tumataas #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
73,,,,25,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+9 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 pag-activate: Lahat ng mga bayani %s tumataas #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
74,,,,90,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+12 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 pag-activate: Lahat ng mga bayani %s tumataas #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
75,,,,92,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+15 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 pag-activate: Lahat ng mga bayani %s tumataas #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
76,2,,61523,,,,,,,,,,,,,,,%s,%s,%s,%s,%s,%s,%s
77,,,,1,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,13,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,7,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,8,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,9,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,10,<0.6%;1.2%;1.8%;2.4%;3%;3.6%;4.2%;4.8%;5.4%;6%;6.9%;7.8%;8.7%;9.6%;10.5%;11.4%;12.3%;13.2%;14.1%;15%>,,,#C0x5B545B##F40#All heroes increase basic attributes #F50##C0x5C9970#%s,#C0x5B545B##F40#Toàn bộ anh hùng tăng thuộc tính cơ bản #F50##C0x5C9970#%s,#C0x5B545B##F40#All heroes increase basic attributes #F50##C0x5C9970#%s,#C0x5B545B##F40#All heroes increase basic attributes #F50##C0x5C9970#%s,#C0x5B545B##F40#Semua pahlawan meningkatkan atribut dasar #F50##C0x5C9970#%s,#C0x5B545B##F40#Lahat ng mga bayani ay tumataas ang pangunahing katangian #F50##C0x5C9970#%s,#C0x5B545B##F40#Semua wira meningkatkan atribut asas #F50##C0x5C9970#%s
78,,,,20,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+3 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 aktivasi: Semua pahlawan %s meningkat #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 pag-activate: Lahat ng mga bayani %s tumataas #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
79,,,,21,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+6 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 aktivasi: Semua pahlawan %s meningkat #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 pag-activate: Lahat ng mga bayani %s tumataas #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
80,,,,26,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+9 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 aktivasi: Semua pahlawan %s meningkat #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 pag-activate: Lahat ng mga bayani %s tumataas #F50##C0x5C9970#%s,#C0x5B545B##F40#+9 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
81,,,,28,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+12 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 aktivasi: Semua pahlawan %s meningkat #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 pag-activate: Lahat ng mga bayani %s tumataas #F50##C0x5C9970#%s,#C0x5B545B##F40#+12 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
82,,,,91,<500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500>,,,,,,,,,,,,,#C0x5B545B##F40#+15 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 aktivasi: Semua pahlawan %s meningkat #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 pag-activate: Lahat ng mga bayani %s tumataas #F50##C0x5C9970#%s,#C0x5B545B##F40#+15 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
83,2,,61524,,,,,,,,,,,,,,,%s,%s,%s,%s,%s,%s,%s
84,,,,1,<1%;2%;3%;4%;5%;6%;7%;8%;9%;10%;11%;12%;13%;14%;15%;16%;17%;18%;19%;20%>,13,<1%;2%;3%;4%;5%;6%;7%;8%;9%;10%;11%;12%;13%;14%;15%;16%;17%;18%;19%;20%>,7,<1%;2%;3%;4%;5%;6%;7%;8%;9%;10%;11%;12%;13%;14%;15%;16%;17%;18%;19%;20%>,8,<1%;2%;3%;4%;5%;6%;7%;8%;9%;10%;11%;12%;13%;14%;15%;16%;17%;18%;19%;20%>,9,<1%;2%;3%;4%;5%;6%;7%;8%;9%;10%;11%;12%;13%;14%;15%;16%;17%;18%;19%;20%>,10,<1%;2%;3%;4%;5%;6%;7%;8%;9%;10%;11%;12%;13%;14%;15%;16%;17%;18%;19%;20%>,,,#C0x5B545B##F40#All heroes increase basic attributes #F50##C0x5C9970#%s,#C0x5B545B##F40#Toàn bộ anh hùng tăng thuộc tính cơ bản #F50##C0x5C9970#%s,#C0x5B545B##F40#All heroes increase basic attributes #F50##C0x5C9970#%s,#C0x5B545B##F40#ฮีโร่ทั้งหมดเพิ่มคุณสมบัติพื้นฐาน #F50##C0x5C9970#%s,#C0x5B545B##F40#Semua pahlawan meningkatkan atribut dasar #F50##C0x5C9970#%s,#C0x5B545B##F40#Lahat ng mga bayani ay tumataas ang pangunahing katangian #F50##C0x5C9970#%s,#C0x5B545B##F40#Semua wira meningkatkan atribut asas #F50##C0x5C9970#%s
85,,,,16,<1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000>,,,,,,,,,,,,,#C0x5B545B##F40#+3 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 aktivasi: Semua pahlawan %s meningkat #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 pag-activate: Lahat ng mga bayani %s tumataas #F50##C0x5C9970#%s,#C0x5B545B##F40#+3 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
86,,,,17,<1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000>,,,,,,,,,,,,,#C0x5B545B##F40#+6 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 kích hoạt: Toàn bộ anh hùng %s tăng #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 activation: All heroes %s increase #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 การเปิดใช้งาน: ฮีโร่ทั้งหมด %s เพิ่มขึ้น #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 aktivasi: Semua pahlawan %s meningkat #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 pag-activate: Lahat ng mga bayani %s tumataas #F50##C0x5C9970#%s,#C0x5B545B##F40#+6 pengaktifan: Semua wira %s meningkat #F50##C0x5C9970#%s
