225,20,100,{star=3;id=3353},{33532=23;33531=23;33533=23},{star=3;id=1931},{19312=23;19311=23;19313=23},{star=3;id=163},{1633=23;1631=23;1632=23},{star=3;id=333},{3333=23;3332=23;3331=23},{star=3;id=1032},{10322=23;10321=23;10323=23},,
226,20,100,{star=3;id=3673},{36733=23;36731=23;36732=23},{star=3;id=3543},{35432=23;35433=23;35431=23},{star=3;id=242},{2421=23;2422=23;2423=23},{star=3;id=503},{5032=23;5033=23;5031=23},{star=3;id=1071},{10713=23;10711=23;10712=23},,
227,20,100,{star=3;id=7001},{70011=23;70012=23;70013=23},{star=3;id=163},{1633=23;1631=23;1632=23},{star=3;id=333},{3333=23;3332=23;3331=23},{star=3;id=593},{5932=23;5931=23;5933=23},{star=3;id=1253},{12532=23;12533=23;12531=23},,
228,20,100,{star=3;id=731},{7313=23;7312=23;7311=23},{star=3;id=242},{2421=23;2422=23;2423=23},{star=3;id=503},{5032=23;5033=23;5031=23},{star=3;id=603},{6031=23;6033=23;6032=23},{star=3;id=1303},{13031=23;13032=23;13033=23},,
229,20,100,{star=3;id=1221},{12211=23;12213=23;12212=23},{star=3;id=333},{3333=23;3332=23;3331=23},{star=3;id=593},{5932=23;5931=23;5933=23},{star=3;id=611},{6113=23;6112=23;6111=23},{star=3;id=1381},{13942=23;13943=23;13941=23},,
230,20,100,{star=3;id=1903},{19033=23;19031=23;19032=23},{star=3;id=503},{5032=23;5033=23;5031=23},{star=3;id=603},{6031=23;6033=23;6032=23},{star=3;id=631},{6323=23;6322=23;6321=23},{star=3;id=1772},{17721=23;17722=23;17723=23},,
231,20,100,{star=3;id=1931},{19312=23;19311=23;19313=23},{star=3;id=593},{5932=23;5931=23;5933=23},{star=3;id=611},{6113=23;6112=23;6111=23},{star=3;id=641},{6413=23;6412=23;6411=23},{star=3;id=1813},{18133=23;18131=23;18132=23},,
232,20,100,{star=3;id=3543},{35432=23;35433=23;35431=23},{star=3;id=603},{6031=23;6033=23;6032=23},{star=3;id=631},{6323=23;6322=23;6321=23},{star=3;id=712},{7122=23;7123=23;7121=23},{star=3;id=1841},{18411=23;18413=23;18412=23},,
233,20,100,{star=3;id=163},{1633=23;1631=23;1632=23},{star=3;id=611},{6113=23;6112=23;6111=23},{star=3;id=641},{6413=23;6412=23;6411=23},{star=3;id=741},{7413=23;7411=23;7412=23},{star=3;id=1911},{19111=23;19113=23;19112=23},,
234,20,100,{star=3;id=242},{2421=23;2422=23;2423=23},{star=3;id=631},{6323=23;6322=23;6321=23},{star=3;id=712},{7122=23;7123=23;7121=23},{star=3;id=863},{8633=23;8632=23;8631=23},{star=3;id=2023},{20233=23;20231=23;20232=23},,
235,20,100,{star=3;id=333},{3333=23;3332=23;3331=23},{star=3;id=641},{6413=23;6412=23;6411=23},{star=3;id=741},{7413=23;7411=23;7412=23},{star=3;id=883},{8833=23;8832=23;8831=23},{star=3;id=2242},{22421=23;22423=23;22422=23},,
236,20,100,{star=3;id=503},{5032=23;5033=23;5031=23},{star=3;id=712},{7122=23;7123=23;7121=23},{star=3;id=863},{8633=23;8632=23;8631=23},{star=3;id=1082},{10821=23;10822=23;10823=23},{star=3;id=2723},{27231=23;27233=23;27232=23},,
237,20,100,{star=3;id=593},{5932=23;5931=23;5933=23},{star=3;id=741},{7413=23;7411=23;7412=23},{star=3;id=883},{8833=23;8832=23;8831=23},{star=3;id=1293},{12933=23;12931=23;12932=23},{star=3;id=3003},{30033=23;30032=23;30031=23},,
238,20,100,{star=3;id=603},{6031=23;6033=23;6032=23},{star=3;id=863},{8633=23;8632=23;8631=23},{star=3;id=1082},{10821=23;10822=23;10823=23},{star=3;id=1612},{16122=23;16121=23;16123=23},{star=3;id=3152},{31523=23;31521=23;31522=23},,
239,20,100,{star=3;id=611},{6113=23;6112=23;6111=23},{star=3;id=883},{8833=23;8832=23;8831=23},{star=3;id=1293},{12933=23;12931=23;12932=23},{star=3;id=2033},{20333=23;20332=23;20331=23},{star=3;id=3161},{31611=23;31612=23;31613=23},,
240,20,100,{star=3;id=631},{6323=23;6322=23;6321=23},{star=3;id=1082},{10821=23;10822=23;10823=23},{star=3;id=1612},{16122=23;16121=23;16123=23},{star=3;id=972},{9722=23;9723=23;9721=23},{star=3;id=3181},{31812=23;31813=23;31811=23},,
241,100,100,{star=4;id=641},{6413=25;6412=25;6411=25},{star=4;id=1293},{12933=25;12931=25;12932=25},{star=4;id=2033},{20333=25;20332=25;20331=25},{star=4;id=1032},{10322=25;10321=25;10323=25},{star=4;id=3251},{32513=25;32512=25;32511=25},{star=4;id=731},{7313=25;7312=25;7311=25}
242,100,100,{star=4;id=712},{7122=25;7123=25;7121=25},{star=4;id=1612},{16122=25;16121=25;16123=25},{star=4;id=972},{9722=25;9723=25;9721=25},{star=4;id=1071},{10713=25;10711=25;10712=25},{star=4;id=3592},{35922=25;35921=25;35923=25},{star=4;id=1221},{12211=25;12213=25;12212=25}
243,100,100,{star=4;id=741},{7413=25;7411=25;7412=25},{star=4;id=2033},{20333=25;20332=25;20331=25},{star=4;id=1032},{10322=25;10321=25;10323=25},{star=4;id=1253},{12532=25;12533=25;12531=25},{star=4;id=3663},{36633=25;36631=25;36632=25},{star=4;id=1903},{19033=25;19031=25;19032=25}
244,100,100,{star=4;id=863},{8633=25;8632=25;8631=25},{star=4;id=972},{9722=25;9723=25;9721=25},{star=4;id=1071},{10713=25;10711=25;10712=25},{star=4;id=1303},{13031=25;13032=25;13033=25},{star=4;id=263},{2632=25;2631=25;2633=25},{star=4;id=1931},{19312=25;19311=25;19313=25}
245,100,100,{star=4;id=883},{8833=25;8832=25;8831=25},{star=4;id=1032},{10322=25;10321=25;10323=25},{star=4;id=1253},{12532=25;12533=25;12531=25},{star=4;id=1381},{13942=25;13943=25;13941=25},{star=4;id=393},{3932=25;3931=25;3933=25},{star=4;id=3543},{35432=25;35433=25;35431=25}
246,100,100,{star=4;id=1082},{10821=25;10822=25;10823=25},{star=4;id=1071},{10713=25;10711=25;10712=25},{star=4;id=1303},{13031=25;13032=25;13033=25},{star=4;id=1772},{17721=25;17722=25;17723=25},{star=4;id=572},{5721=25;5722=25;5723=25},{star=4;id=163},{1633=25;1631=25;1632=25}
247,100,100,{star=4;id=1293},{12933=25;12931=25;12932=25},{star=4;id=1253},{12532=25;12533=25;12531=25},{star=4;id=1381},{13942=25;13943=25;13941=25},{star=4;id=1813},{18133=25;18131=25;18132=25},{star=4;id=701},{7011=25;7012=25;7013=25},{star=4;id=242},{2421=25;2422=25;2423=25}
248,100,100,{star=4;id=1612},{16122=25;16121=25;16123=25},{star=4;id=1303},{13031=25;13032=25;13033=25},{star=4;id=1772},{17721=25;17722=25;17723=25},{star=4;id=1841},{18411=25;18413=25;18412=25},{star=4;id=721},{7211=25;7212=25;7213=25},{star=4;id=333},{3333=25;3332=25;3331=25}
249,100,100,{star=4;id=2033},{20333=25;20332=25;20331=25},{star=4;id=1381},{13942=25;13943=25;13941=25},{star=4;id=1813},{18133=25;18131=25;18132=25},{star=4;id=1911},{19111=25;19113=25;19112=25},{star=4;id=771},{7713=25;7711=25;7712=25},{star=4;id=503},{5032=25;5033=25;5031=25}
250,100,100,{star=4;id=972},{9722=25;9723=25;9721=25},{star=4;id=1772},{17721=25;17722=25;17723=25},{star=4;id=1841},{18411=25;18413=25;18412=25},{star=4;id=2023},{20233=25;20231=25;20232=25},{star=4;id=1231},{12311=25;12312=25;12313=25},{star=4;id=593},{5932=25;5931=25;5933=25}
251,100,100,{star=4;id=1032},{10322=25;10321=25;10323=25},{star=4;id=1813},{18133=25;18131=25;18132=25},{star=4;id=1911},{19111=25;19113=25;19112=25},{star=4;id=2242},{22421=25;22423=25;22422=25},{star=4;id=1241},{12411=25;12413=25;12412=25},{star=4;id=603},{6031=25;6033=25;6032=25}
252,100,100,{star=4;id=1071},{10713=25;10711=25;10712=25},{star=4;id=1841},{18411=25;18413=25;18412=25},{star=4;id=2023},{20233=25;20231=25;20232=25},{star=4;id=2723},{27231=25;27233=25;27232=25},{star=4;id=1313},{13131=25;13133=25;13132=25},{star=4;id=611},{6113=25;6112=25;6111=25}
253,100,100,{star=4;id=1253},{12532=25;12533=25;12531=25},{star=4;id=1911},{19111=25;19113=25;19112=25},{star=4;id=2242},{22421=25;22423=25;22422=25},{star=4;id=3003},{30033=25;30032=25;30031=25},{star=4;id=1393},{13933=25;13932=25;13931=25},{star=4;id=631},{6323=25;6322=25;6321=25}
254,100,100,{star=4;id=1303},{13031=25;13032=25;13033=25},{star=4;id=2023},{20233=25;20231=25;20232=25},{star=4;id=2723},{27231=25;27233=25;27232=25},{star=4;id=3152},{31523=25;31521=25;31522=25},{star=4;id=1423},{14233=25;14232=25;14231=25},{star=4;id=641},{6413=25;6412=25;6411=25}
255,100,100,{star=4;id=1381},{13942=25;13943=25;13941=25},{star=4;id=2242},{22421=25;22423=25;22422=25},{star=4;id=3003},{30033=25;30032=25;30031=25},{star=4;id=3161},{31611=25;31612=25;31613=25},{star=4;id=1503},{15032=25;15033=25;15031=25},{star=4;id=712},{7122=25;7123=25;7121=25}
256,100,100,{star=4;id=1772},{17721=25;17722=25;17723=25},{star=4;id=2723},{27231=25;27233=25;27232=25},{star=4;id=3152},{31523=25;31521=25;31522=25},{star=4;id=3181},{31812=25;31813=25;31811=25},{star=4;id=1893},{18931=25;18932=25;18933=25},{star=4;id=741},{7413=25;7411=25;7412=25}
257,100,100,{star=4;id=1813},{18133=25;18131=25;18132=25},{star=4;id=3003},{30033=25;30032=25;30031=25},{star=4;id=3161},{31611=25;31612=25;31613=25},{star=4;id=3251},{32513=25;32512=25;32511=25},{star=4;id=1941},{19411=25;19412=25;19413=25},{star=4;id=863},{8633=25;8632=25;8631=25}
258,100,100,{star=4;id=1841},{18411=25;18413=25;18412=25},{star=4;id=3152},{31523=25;31521=25;31522=25},{star=4;id=3181},{31812=25;31813=25;31811=25},{star=4;id=3592},{35922=25;35921=25;35923=25},{star=4;id=1951},{19512=25;19511=25;19513=25},{star=4;id=883},{8833=25;8832=25;8831=25}
259,100,100,{star=4;id=1911},{19111=25;19113=25;19112=25},{star=4;id=3161},{31611=25;31612=25;31613=25},{star=4;id=3251},{32513=25;32512=25;32511=25},{star=4;id=3663},{36633=25;36631=25;36632=25},{star=4;id=2233},{22333=25;22332=25;22331=25},{star=4;id=1082},{10821=25;10822=25;10823=25}
260,100,100,{star=4;id=2023},{20233=25;20231=25;20232=25},{star=4;id=3181},{31812=25;31813=25;31811=25},{star=4;id=3592},{35922=25;35921=25;35923=25},{star=4;id=263},{2632=25;2631=25;2633=25},{star=4;id=2401},{24011=25;24012=25;24013=25},{star=4;id=1293},{12933=25;12931=25;12932=25}
261,100,100,{star=4;id=2242},{22421=27;22423=27;22422=27},{star=4;id=3251},{32513=27;32512=27;32511=27},{star=4;id=3663},{36633=27;36631=27;36632=27},{star=4;id=393},{3932=27;3931=27;3933=27},{star=4;id=2493},{24931=27;24933=27;24932=27},{star=4;id=1612},{16122=27;16121=27;16123=27}
262,100,100,{star=4;id=2723},{27231=27;27233=27;27232=27},{star=4;id=3592},{35922=27;35921=27;35923=27},{star=4;id=263},{2632=27;2631=27;2633=27},{star=4;id=572},{5721=27;5722=27;5723=27},{star=4;id=3021},{30211=27;30213=27;30212=27},{star=4;id=2033},{20333=27;20332=27;20331=27}
263,100,100,{star=4;id=3003},{30033=27;30032=27;30031=27},{star=4;id=3663},{36633=27;36631=27;36632=27},{star=4;id=393},{3932=27;3931=27;3933=27},{star=4;id=701},{7011=27;7012=27;7013=27},{star=4;id=3143},{31433=27;31431=27;31432=27},{star=4;id=972},{9722=27;9723=27;9721=27}
264,100,100,{star=4;id=3152},{31523=27;31521=27;31522=27},{star=4;id=263},{2632=27;2631=27;2633=27},{star=4;id=572},{5721=27;5722=27;5723=27},{star=4;id=721},{7211=27;7212=27;7213=27},{star=4;id=3171},{31712=27;31711=27;31713=27},{star=4;id=1032},{10322=27;10321=27;10323=27}
265,100,100,{star=4;id=3161},{31611=27;31612=27;31613=27},{star=4;id=393},{3932=27;3931=27;3933=27},{star=4;id=701},{7011=27;7012=27;7013=27},{star=4;id=771},{7713=27;7711=27;7712=27},{star=4;id=3303},{33033=27;33031=27;33032=27},{star=4;id=1071},{10713=27;10711=27;10712=27}
266,100,100,{star=4;id=3181},{31812=27;31813=27;31811=27},{star=4;id=572},{5721=27;5722=27;5723=27},{star=4;id=721},{7211=27;7212=27;7213=27},{star=4;id=1231},{12311=27;12312=27;12313=27},{star=4;id=3353},{33532=27;33531=27;33533=27},{star=4;id=1253},{12532=27;12533=27;12531=27}
267,100,100,{star=4;id=3251},{32513=27;32512=27;32511=27},{star=4;id=701},{7011=27;7012=27;7013=27},{star=4;id=771},{7713=27;7711=27;7712=27},{star=4;id=1241},{12411=27;12413=27;12412=27},{star=4;id=3673},{36733=27;36731=27;36732=27},{star=4;id=1303},{13031=27;13032=27;13033=27}
268,100,100,{star=4;id=3592},{35922=27;35921=27;35923=27},{star=4;id=721},{7211=27;7212=27;7213=27},{star=4;id=1231},{12311=27;12312=27;12313=27},{star=4;id=1313},{13131=27;13133=27;13132=27},{star=4;id=7001},{70011=27;70012=27;70013=27},{star=4;id=1381},{13942=27;13943=27;13941=27}
269,100,100,{star=4;id=3663},{36633=27;36631=27;36632=27},{star=4;id=771},{7713=27;7711=27;7712=27},{star=4;id=1241},{12411=27;12413=27;12412=27},{star=4;id=1393},{13933=27;13932=27;13931=27},{star=4;id=731},{7313=27;7312=27;7311=27},{star=4;id=1772},{17721=27;17722=27;17723=27}
270,100,100,{star=4;id=263},{2632=27;2631=27;2633=27},{star=4;id=1231},{12311=27;12312=27;12313=27},{star=4;id=1313},{13131=27;13133=27;13132=27},{star=4;id=1423},{14233=27;14232=27;14231=27},{star=4;id=1221},{12211=27;12213=27;12212=27},{star=4;id=1813},{18133=27;18131=27;18132=27}
271,100,100,{star=4;id=393},{3932=27;3931=27;3933=27},{star=4;id=1241},{12411=27;12413=27;12412=27},{star=4;id=1393},{13933=27;13932=27;13931=27},{star=4;id=1503},{15032=27;15033=27;15031=27},{star=4;id=1903},{19033=27;19031=27;19032=27},{star=4;id=1841},{18411=27;18413=27;18412=27}
272,100,100,{star=4;id=572},{5721=27;5722=27;5723=27},{star=4;id=1313},{13131=27;13133=27;13132=27},{star=4;id=1423},{14233=27;14232=27;14231=27},{star=4;id=1893},{18931=27;18932=27;18933=27},{star=4;id=1931},{19312=27;19311=27;19313=27},{star=4;id=1911},{19111=27;19113=27;19112=27}
273,100,100,{star=4;id=701},{7011=27;7012=27;7013=27},{star=4;id=1393},{13933=27;13932=27;13931=27},{star=4;id=1503},{15032=27;15033=27;15031=27},{star=4;id=1941},{19411=27;19412=27;19413=27},{star=4;id=3543},{35432=27;35433=27;35431=27},{star=4;id=2023},{20233=27;20231=27;20232=27}
274,100,100,{star=4;id=721},{7211=27;7212=27;7213=27},{star=4;id=1423},{14233=27;14232=27;14231=27},{star=4;id=1893},{18931=27;18932=27;18933=27},{star=4;id=1951},{19512=27;19511=27;19513=27},{star=4;id=163},{1633=27;1631=27;1632=27},{star=4;id=2242},{22421=27;22423=27;22422=27}
275,100,100,{star=4;id=771},{7713=27;7711=27;7712=27},{star=4;id=1503},{15032=27;15033=27;15031=27},{star=4;id=1941},{19411=27;19412=27;19413=27},{star=4;id=2233},{22333=27;22332=27;22331=27},{star=4;id=242},{2421=27;2422=27;2423=27},{star=4;id=2723},{27231=27;27233=27;27232=27}
276,100,100,{star=4;id=1231},{12311=27;12312=27;12313=27},{star=4;id=1893},{18931=27;18932=27;18933=27},{star=4;id=1951},{19512=27;19511=27;19513=27},{star=4;id=2401},{24011=27;24012=27;24013=27},{star=4;id=333},{3333=27;3332=27;3331=27},{star=4;id=3003},{30033=27;30032=27;30031=27}
277,100,100,{star=4;id=1241},{12411=27;12413=27;12412=27},{star=4;id=1941},{19411=27;19412=27;19413=27},{star=4;id=2233},{22333=27;22332=27;22331=27},{star=4;id=2493},{24931=27;24933=27;24932=27},{star=4;id=503},{5032=27;5033=27;5031=27},{star=4;id=3152},{31523=27;31521=27;31522=27}
278,100,100,{star=4;id=1313},{13131=27;13133=27;13132=27},{star=4;id=1951},{19512=27;19511=27;19513=27},{star=4;id=2401},{24011=27;24012=27;24013=27},{star=4;id=3021},{30211=27;30213=27;30212=27},{star=4;id=593},{5932=27;5931=27;5933=27},{star=4;id=3161},{31611=27;31612=27;31613=27}
279,100,100,{star=4;id=1393},{13933=27;13932=27;13931=27},{star=4;id=2233},{22333=27;22332=27;22331=27},{star=4;id=2493},{24931=27;24933=27;24932=27},{star=4;id=3143},{31433=27;31431=27;31432=27},{star=4;id=603},{6031=27;6033=27;6032=27},{star=4;id=3181},{31812=27;31813=27;31811=27}
280,100,100,{star=4;id=1423},{14233=27;14232=27;14231=27},{star=4;id=2401},{24011=27;24012=27;24013=27},{star=4;id=3021},{30211=27;30213=27;30212=27},{star=4;id=3171},{31712=27;31711=27;31713=27},{star=4;id=611},{6113=27;6112=27;6111=27},{star=4;id=3251},{32513=27;32512=27;32511=27}
281,100,100,{star=4;id=1503},{15032=29;15033=29;15031=29},{star=4;id=2493},{24931=29;24933=29;24932=29},{star=4;id=3143},{31433=29;31431=29;31432=29},{star=4;id=3303},{33033=29;33031=29;33032=29},{star=4;id=631},{6323=29;6322=29;6321=29},{star=4;id=3592},{35922=29;35921=29;35923=29}
282,100,100,{star=4;id=1893},{18931=29;18932=29;18933=29},{star=4;id=3021},{30211=29;30213=29;30212=29},{star=4;id=3171},{31712=29;31711=29;31713=29},{star=4;id=3353},{33532=29;33531=29;33533=29},{star=4;id=641},{6413=29;6412=29;6411=29},{star=4;id=3663},{36633=29;36631=29;36632=29}
283,100,100,{star=4;id=1941},{19411=29;19412=29;19413=29},{star=4;id=3143},{31433=29;31431=29;31432=29},{star=4;id=3303},{33033=29;33031=29;33032=29},{star=4;id=3673},{36733=29;36731=29;36732=29},{star=4;id=712},{7122=29;7123=29;7121=29},{star=4;id=263},{2632=29;2631=29;2633=29}
284,100,100,{star=4;id=1951},{19512=29;19511=29;19513=29},{star=4;id=3171},{31712=29;31711=29;31713=29},{star=4;id=3353},{33532=29;33531=29;33533=29},{star=4;id=7001},{70011=29;70012=29;70013=29},{star=4;id=741},{7413=29;7411=29;7412=29},{star=4;id=393},{3932=29;3931=29;3933=29}
285,100,100,{star=4;id=2233},{22333=29;22332=29;22331=29},{star=4;id=3303},{33033=29;33031=29;33032=29},{star=4;id=3673},{36733=29;36731=29;36732=29},{star=4;id=731},{7313=29;7312=29;7311=29},{star=4;id=863},{8633=29;8632=29;8631=29},{star=4;id=572},{5721=29;5722=29;5723=29}
286,100,100,{star=4;id=2401},{24011=29;24012=29;24013=29},{star=4;id=3353},{33532=29;33531=29;33533=29},{star=4;id=7001},{70011=29;70012=29;70013=29},{star=4;id=1221},{12211=29;12213=29;12212=29},{star=4;id=883},{8833=29;8832=29;8831=29},{star=4;id=701},{7011=29;7012=29;7013=29}
287,100,100,{star=4;id=2493},{24931=29;24933=29;24932=29},{star=4;id=3673},{36733=29;36731=29;36732=29},{star=4;id=731},{7313=29;7312=29;7311=29},{star=4;id=1903},{19033=29;19031=29;19032=29},{star=4;id=1082},{10821=29;10822=29;10823=29},{star=4;id=721},{7211=29;7212=29;7213=29}
288,100,100,{star=4;id=3021},{30211=29;30213=29;30212=29},{star=4;id=7001},{70011=29;70012=29;70013=29},{star=4;id=1221},{12211=29;12213=29;12212=29},{star=4;id=1931},{19312=29;19311=29;19313=29},{star=4;id=1293},{12933=29;12931=29;12932=29},{star=4;id=771},{7713=29;7711=29;7712=29}
289,100,100,{star=4;id=3143},{31433=29;31431=29;31432=29},{star=4;id=731},{7313=29;7312=29;7311=29},{star=4;id=1903},{19033=29;19031=29;19032=29},{star=4;id=3543},{35432=29;35433=29;35431=29},{star=4;id=1612},{16122=29;16121=29;16123=29},{star=4;id=1231},{12311=29;12312=29;12313=29}
290,100,100,{star=4;id=3171},{31712=29;31711=29;31713=29},{star=4;id=1221},{12211=29;12213=29;12212=29},{star=4;id=1931},{19312=29;19311=29;19313=29},{star=4;id=163},{1633=29;1631=29;1632=29},{star=4;id=2033},{20333=29;20332=29;20331=29},{star=4;id=1241},{12411=29;12413=29;12412=29}
291,100,100,{star=4;id=3303},{33033=29;33031=29;33032=29},{star=4;id=1903},{19033=29;19031=29;19032=29},{star=4;id=3543},{35432=29;35433=29;35431=29},{star=4;id=242},{2421=29;2422=29;2423=29},{star=4;id=972},{9722=29;9723=29;9721=29},{star=4;id=1313},{13131=29;13133=29;13132=29}
292,100,100,{star=4;id=3353},{33532=29;33531=29;33533=29},{star=4;id=1931},{19312=29;19311=29;19313=29},{star=4;id=163},{1633=29;1631=29;1632=29},{star=4;id=333},{3333=29;3332=29;3331=29},{star=4;id=1032},{10322=29;10321=29;10323=29},{star=4;id=1393},{13933=29;13932=29;13931=29}
293,100,100,{star=4;id=3673},{36733=29;36731=29;36732=29},{star=4;id=3543},{35432=29;35433=29;35431=29},{star=4;id=242},{2421=29;2422=29;2423=29},{star=4;id=503},{5032=29;5033=29;5031=29},{star=4;id=1071},{10713=29;10711=29;10712=29},{star=4;id=1423},{14233=29;14232=29;14231=29}
294,100,100,{star=4;id=7001},{70011=29;70012=29;70013=29},{star=4;id=163},{1633=29;1631=29;1632=29},{star=4;id=333},{3333=29;3332=29;3331=29},{star=4;id=593},{5932=29;5931=29;5933=29},{star=4;id=1253},{12532=29;12533=29;12531=29},{star=4;id=1503},{15032=29;15033=29;15031=29}
295,100,100,{star=4;id=731},{7313=29;7312=29;7311=29},{star=4;id=242},{2421=29;2422=29;2423=29},{star=4;id=503},{5032=29;5033=29;5031=29},{star=4;id=603},{6031=29;6033=29;6032=29},{star=4;id=1303},{13031=29;13032=29;13033=29},{star=4;id=1893},{18931=29;18932=29;18933=29}
296,100,100,{star=4;id=1221},{12211=29;12213=29;12212=29},{star=4;id=333},{3333=29;3332=29;3331=29},{star=4;id=593},{5932=29;5931=29;5933=29},{star=4;id=611},{6113=29;6112=29;6111=29},{star=4;id=1381},{13942=29;13943=29;13941=29},{star=4;id=1941},{19411=29;19412=29;19413=29}
297,100,100,{star=4;id=1903},{19033=29;19031=29;19032=29},{star=4;id=503},{5032=29;5033=29;5031=29},{star=4;id=603},{6031=29;6033=29;6032=29},{star=4;id=631},{6323=29;6322=29;6321=29},{star=4;id=1772},{17721=29;17722=29;17723=29},{star=4;id=1951},{19512=29;19511=29;19513=29}
298,100,100,{star=4;id=1931},{19312=29;19311=29;19313=29},{star=4;id=593},{5932=29;5931=29;5933=29},{star=4;id=611},{6113=29;6112=29;6111=29},{star=4;id=641},{6413=29;6412=29;6411=29},{star=4;id=1813},{18133=29;18131=29;18132=29},{star=4;id=2233},{22333=29;22332=29;22331=29}
299,100,100,{star=4;id=3543},{35432=29;35433=29;35431=29},{star=4;id=603},{6031=29;6033=29;6032=29},{star=4;id=631},{6323=29;6322=29;6321=29},{star=4;id=712},{7122=29;7123=29;7121=29},{star=4;id=1841},{18411=29;18413=29;18412=29},{star=4;id=2401},{24011=29;24012=29;24013=29}
300,100,100,{star=4;id=163},{1633=29;1631=29;1632=29},{star=4;id=611},{6113=29;6112=29;6111=29},{star=4;id=641},{6413=29;6412=29;6411=29},{star=4;id=741},{7413=29;7411=29;7412=29},{star=4;id=1911},{19111=29;19113=29;19112=29},{star=4;id=2493},{24931=29;24933=29;24932=29}
301,100,100,{star=4;id=242},{2421=31;2422=31;2423=31},{star=4;id=631},{6323=31;6322=31;6321=31},{star=4;id=712},{7122=31;7123=31;7121=31},{star=4;id=863},{8633=31;8632=31;8631=31},{star=4;id=2023},{20233=31;20231=31;20232=31},{star=4;id=3021},{30211=31;30213=31;30212=31}
302,100,100,{star=4;id=333},{3333=31;3332=31;3331=31},{star=4;id=641},{6413=31;6412=31;6411=31},{star=4;id=741},{7413=31;7411=31;7412=31},{star=4;id=883},{8833=31;8832=31;8831=31},{star=4;id=2242},{22421=31;22423=31;22422=31},{star=4;id=3143},{31433=31;31431=31;31432=31}
303,100,100,{star=4;id=503},{5032=31;5033=31;5031=31},{star=4;id=712},{7122=31;7123=31;7121=31},{star=4;id=863},{8633=31;8632=31;8631=31},{star=4;id=1082},{10821=31;10822=31;10823=31},{star=4;id=2723},{27231=31;27233=31;27232=31},{star=4;id=3171},{31712=31;31711=31;31713=31}
304,100,100,{star=4;id=593},{5932=31;5931=31;5933=31},{star=4;id=741},{7413=31;7411=31;7412=31},{star=4;id=883},{8833=31;8832=31;8831=31},{star=4;id=1293},{12933=31;12931=31;12932=31},{star=4;id=3003},{30033=31;30032=31;30031=31},{star=4;id=3303},{33033=31;33031=31;33032=31}
305,100,100,{star=4;id=603},{6031=31;6033=31;6032=31},{star=4;id=863},{8633=31;8632=31;8631=31},{star=4;id=1082},{10821=31;10822=31;10823=31},{star=4;id=1612},{16122=31;16121=31;16123=31},{star=4;id=3152},{31523=31;31521=31;31522=31},{star=4;id=3353},{33532=31;33531=31;33533=31}
306,100,100,{star=4;id=611},{6113=31;6112=31;6111=31},{star=4;id=883},{8833=31;8832=31;8831=31},{star=4;id=1293},{12933=31;12931=31;12932=31},{star=4;id=2033},{20333=31;20332=31;20331=31},{star=4;id=3161},{31611=31;31612=31;31613=31},{star=4;id=3673},{36733=31;36731=31;36732=31}
307,100,100,{star=4;id=631},{6323=31;6322=31;6321=31},{star=4;id=1082},{10821=31;10822=31;10823=31},{star=4;id=1612},{16122=31;16121=31;16123=31},{star=4;id=972},{9722=31;9723=31;9721=31},{star=4;id=3181},{31812=31;31813=31;31811=31},{star=4;id=7001},{70011=31;70012=31;70013=31}
308,100,100,{star=4;id=641},{6413=31;6412=31;6411=31},{star=4;id=1293},{12933=31;12931=31;12932=31},{star=4;id=2033},{20333=31;20332=31;20331=31},{star=4;id=1032},{10322=31;10321=31;10323=31},{star=4;id=3251},{32513=31;32512=31;32511=31},{star=4;id=731},{7313=31;7312=31;7311=31}
309,100,100,{star=4;id=712},{7122=31;7123=31;7121=31},{star=4;id=1612},{16122=31;16121=31;16123=31},{star=4;id=972},{9722=31;9723=31;9721=31},{star=4;id=1071},{10713=31;10711=31;10712=31},{star=4;id=3592},{35922=31;35921=31;35923=31},{star=4;id=1221},{12211=31;12213=31;12212=31}
310,100,100,{star=4;id=741},{7413=31;7411=31;7412=31},{star=4;id=2033},{20333=31;20332=31;20331=31},{star=4;id=1032},{10322=31;10321=31;10323=31},{star=4;id=1253},{12532=31;12533=31;12531=31},{star=4;id=3663},{36633=31;36631=31;36632=31},{star=4;id=1903},{19033=31;19031=31;19032=31}
311,100,100,{star=4;id=863},{8633=31;8632=31;8631=31},{star=4;id=972},{9722=31;9723=31;9721=31},{star=4;id=1071},{10713=31;10711=31;10712=31},{star=4;id=1303},{13031=31;13032=31;13033=31},{star=4;id=263},{2632=31;2631=31;2633=31},{star=4;id=1931},{19312=31;19311=31;19313=31}
312,100,100,{star=4;id=883},{8833=31;8832=31;8831=31},{star=4;id=1032},{10322=31;10321=31;10323=31},{star=4;id=1253},{12532=31;12533=31;12531=31},{star=4;id=1381},{13942=31;13943=31;13941=31},{star=4;id=393},{3932=31;3931=31;3933=31},{star=4;id=3543},{35432=31;35433=31;35431=31}
313,100,100,{star=4;id=1082},{10821=31;10822=31;10823=31},{star=4;id=1071},{10713=31;10711=31;10712=31},{star=4;id=1303},{13031=31;13032=31;13033=31},{star=4;id=1772},{17721=31;17722=31;17723=31},{star=4;id=572},{5721=31;5722=31;5723=31},{star=4;id=163},{1633=31;1631=31;1632=31}
