VariableName,room,_roomType,_beizhu,icon,weight,group,name,name_vn,name_en,name_th,name_in,name_ph,name_ma,monsterType,type,desc,desc_vn,desc_tw,desc_en,desc_th,desc_in,desc_ph,desc_ma,monster,fightC,pointC,drops,buff,event,boxType,gold,coin,randomLibs,randomLibs2
228,38,,,city/adventure/random_tower/icon/img_kndr@.png,,,Hard Enemy,Kẻ thù khó,Hard Enemy,ศัตรูยาก,Musuh Sulit,Mahirap na Kaaway,Musuh Sukar,3,1,Be careful when choosing your opponent  ,Hãy cẩn thận khi chọn đối thủ,,Be careful when choosing your opponent  ,ระวังในการเลือกคู่ต่อสู้ของคุณ  ,Hati-hati saat memilih lawan Anda  ,Mag-ingat sa pagpili ng kalaban  ,Berhati-hati ketika memilih lawan anda  ,3,,0.6,,,,,,,,
229,39,,,city/adventure/random_tower/icon/img_jddr@.png,,,Simple Enemy,Kẻ thù đơn giản,Simple Enemy,ศัตรูง่าย,Musuh Sederhana,Simpleng Kaaway,Musuh Mudah,,1,It seems the opponent can be easily defeated  ,Có vẻ là đối thủ có thể dễ dàng bị đánh bại,,It seems the opponent can be easily defeated  ,ดูเหมือนคู่ต่อสู้จะถูกเอาชนะได้ง่าย  ,Sepertinya lawan bisa dengan mudah dikalahkan  ,Mukhang madaling talunin ang kalaban  ,Nampaknya lawan mudah untuk dikalahkan  ,,,,,,,,,,,
230,39,,,city/adventure/random_tower/icon/img_jddr@.png,,,Simple Enemy,Kẻ thù đơn giản,Simple Enemy,ศัตรูง่าย,Musuh Sederhana,Simpleng Kaaway,Musuh Mudah,,1,It seems the opponent can be easily defeated  ,Có vẻ là đối thủ có thể dễ dàng bị đánh bại,,It seems the opponent can be easily defeated  ,ดูเหมือนคู่ต่อสู้จะถูกเอาชนะได้ง่าย  ,Sepertinya lawan bisa dengan mudah dikalahkan  ,Mukhang madaling talunin ang kalaban  ,Nampaknya lawan mudah untuk dikalahkan  ,,,,,,,,,,,
231,39,,,city/adventure/random_tower/icon/img_ptdr@.png,,,Normal Enemy,Kẻ thù bình thường,Normal Enemy,ศัตรูปกติ,Musuh Normal,Karaniwang Kaaway,Musuh Biasa,2,1,"Has some strength, but nothing to worry about  ","Có chút sức mạnh, nhưng không đáng lo ngại",,"Has some strength, but nothing to worry about  ",มีพลังบางอย่าง แต่ไม่ต้องกังวล  ,"Memiliki sedikit kekuatan, tapi tidak perlu khawatir  ","May konting lakas, ngunit walang dapat ikabahala  ","Mempunyai sedikit kekuatan, tetapi tidak perlu risau  ",2,,,,,,,,,,
232,39,,,city/adventure/random_tower/icon/img_ptdr@.png,,,Normal Enemy,Kẻ thù bình thường,Normal Enemy,ศัตรูปกติ,Musuh Normal,Karaniwang Kaaway,Musuh Biasa,2,1,"Has some strength, but nothing to worry about  ","Có chút sức mạnh, nhưng không đáng lo ngại",,"Has some strength, but nothing to worry about  ",มีพลังบางอย่าง แต่ไม่ต้องกังวล  ,"Memiliki sedikit kekuatan, tapi tidak perlu khawatir  ","May konting lakas, ngunit walang dapat ikabahala  ","Mempunyai sedikit kekuatan, tetapi tidak perlu risau  ",2,,,,,,,,,,
233,39,,,city/adventure/random_tower/icon/img_kndr@.png,,,Hard Enemy,Kẻ thù khó,Hard Enemy,ศัตรูยาก,Musuh Sulit,Mahirap na Kaaway,Musuh Sukar,3,1,Be careful when choosing your opponent  ,Hãy cẩn thận khi chọn đối thủ,,Be careful when choosing your opponent  ,ระวังในการเลือกคู่ต่อสู้ของคุณ  ,Hati-hati saat memilih lawan Anda  ,Mag-ingat sa pagpili ng kalaban  ,Berhati-hati ketika memilih lawan anda  ,3,,,,,,,,,,
234,39,,,city/adventure/random_tower/icon/img_kndr@.png,,,Hard Enemy,Kẻ thù khó,Hard Enemy,ศัตรูยาก,Musuh Sulit,Mahirap na Kaaway,Musuh Sukar,3,1,Be careful when choosing your opponent  ,Hãy cẩn thận khi chọn đối thủ,,Be careful when choosing your opponent  ,ระวังในการเลือกคู่ต่อสู้ของคุณ  ,Hati-hati saat memilih lawan Anda  ,Mag-ingat sa pagpili ng kalaban  ,Berhati-hati ketika memilih lawan anda  ,3,,,,,,,,,,
235,40,,,city/adventure/random_tower/icon/icon_wz.png,,,Combat Supply,Tiếp tế chiến đấu,Combat Supply,การส่งเสบียงการต่อสู้,Pasokan Pertempuran,Suplay ng Laban,Bekalan Pertempuran,,2,,,,,,,,,,,,,<<5;100>>,,,,,,
236,40,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<2;100>>,,,,,,
237,40,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<2;100>>,,,,,,
238,40,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<3;100>>,,,,,,
239,40,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<3;100>>,,,,,,
240,40,,,city/adventure/random_tower/icon/icon_sj.png,,,Event,Sự kiện,Event,เหตุการณ์,Acara,Kaganapan,Acara,,4,"Your choice may bring luck, but it can also bring disaster  ","Lựa chọn của bạn có thể mang lại may mắn, nhưng cũng có thể mang đến tai họa",,"Your choice may bring luck, but it can also bring disaster  ",ตัวเลือกของคุณอาจนำโชคมาให้ แต่ก็อาจนำหายนะมาด้วย  ,"Pilihan Anda bisa membawa keberuntungan, tapi juga bisa membawa bencana  ","Maaaring magdala ng swerte ang iyong pagpili, ngunit maaari rin itong magdala ng kapahamakan  ","Pilihan anda mungkin membawa tuah, tetapi ia juga boleh membawa malapetaka  ",,,,,,<<2;100>;<3;10>>,,,,,
241,41,,,city/adventure/random_tower/icon/img_boss@.png,,,Overlord,Chúa tể,Overlord,เจ้าแห่ง,Penguasa,Panginoon,Tuan,4,1,Extremely difficult forces lie ahead  ,Lực lượng cực kỳ khó khăn ở phía trước,,Extremely difficult forces lie ahead  ,มีกองกำลังที่ยากลำบากอย่างมากอยู่ข้างหน้า  ,Kekuatan yang sangat sulit ada di depan  ,Napakahirap na pwersa ang nasa unahan  ,Kekuatan yang sangat sukar di hadapan  ,4,0.8,0.8,,,,,,,,
242,41,,,city/adventure/random_tower/icon/img_boss@.png,,,Overlord,Chúa tể,Overlord,เจ้าแห่ง,Penguasa,Panginoon,Tuan,4,1,The most difficult forces lie ahead  ,Lực lượng khó khăn nhất ở phía trước,,The most difficult forces lie ahead  ,มีกองกำลังที่ยากที่สุดอยู่ข้างหน้า  ,Kekuatan yang paling sulit ada di depan  ,Ang pinakamahirap na pwersa ay nasa unahan  ,Kekuatan yang paling sukar di hadapan  ,4,,,,,,,,,,
243,42,,,city/adventure/random_tower/icon_hhbx.png,,,Luxurious Treasure Chest,Hòm báu sang trọng,Luxurious Treasure Chest,หีบสมบัติหรูหรา,Petasan Harta Karun Mewah,Marangyang Dibdib ng Kayamanan,Peti Harta Karun Mewah,,3,Only after overcoming great challenges are you worthy of this reward  ,Chỉ sau khi vượt qua thử thách lớn mới xứng đáng nhận được phần thưởng này,,Only after overcoming great challenges are you worthy of this reward  ,ก็ต่อเมื่อผ่านความท้าทายครั้งใหญ่เท่านั้นจึงจะคู่ควรกับรางวัลนี้  ,Hanya setelah melewati tantangan besar Anda layak mendapatkan hadiah ini  ,Pagkatapos malampasan ang malaking hamon ka lang karapat-dapat sa gantimpalang ito  ,Hanya selepas mengatasi cabaran besar anda layak menerima ganjaran ini  ,,,,,,,2,70000,300,{libs=<503;504>},{libs=<506;505>}
244,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,44,,,city/adventure/random_tower/icon/icon_wz.png,,,Combat Enhancement,Tăng cường chiến đấu,Combat Enhancement,การเพิ่มประสิทธิภาพการต่อสู้,Peningkatan Pertempuran,Pagpapalakas ng Laban,Peningkatan Pertempuran,,2,,,,,,,,,,,,,<<200;150>;<1000;90>>,,,,,,
246,44,,,city/adventure/random_tower/icon/icon_wz.png,,,Combat Enhancement,Tăng cường chiến đấu,Combat Enhancement,การเพิ่มประสิทธิภาพการต่อสู้,Peningkatan Pertempuran,Pagpapalakas ng Laban,Peningkatan Pertempuran,,2,,,,,,,,,,,,,<<200;150>;<1000;90>>,,,,,,
247,44,,,city/adventure/random_tower/icon/icon_wz.png,,,Combat Enhancement,Tăng cường chiến đấu,Combat Enhancement,การเพิ่มประสิทธิภาพการต่อสู้,Peningkatan Pertempuran,Pagpapalakas ng Laban,Peningkatan Pertempuran,,2,,,,,,,,,,,,,<<2223;100>;<2224;100>;<200;150>;<1000;90>>,,,,,,
248,45,,,city/adventure/random_tower/icon/img_jddr@.png,,,Simple Enemy,Kẻ thù đơn giản,Simple Enemy,ศัตรูง่าย,Musuh Sederhana,Simpleng Kaaway,Musuh Mudah,,1,It seems the opponent can be easily defeated  ,Có vẻ là đối thủ có thể dễ dàng bị đánh bại,,It seems the opponent can be easily defeated  ,ดูเหมือนว่าคู่ต่อสู้จะถูกเอาชนะได้ง่าย  ,Sepertinya lawan dapat dengan mudah dikalahkan  ,Mukhang madali lang talunin ang kalaban  ,Nampaknya lawan boleh dikalahkan dengan mudah  ,,,,,,,,,,,
249,45,,,city/adventure/random_tower/icon/img_jddr@.png,,,Simple Enemy,Kẻ thù đơn giản,Simple Enemy,ศัตรูง่าย,Musuh Sederhana,Simpleng Kaaway,Musuh Mudah,,1,It seems the opponent can be easily defeated  ,Có vẻ là đối thủ có thể dễ dàng bị đánh bại,,It seems the opponent can be easily defeated  ,ดูเหมือนว่าคู่ต่อสู้จะถูกเอาชนะได้ง่าย  ,Sepertinya lawan dapat dengan mudah dikalahkan  ,Mukhang madali lang talunin ang kalaban  ,Nampaknya lawan boleh dikalahkan dengan mudah  ,,,,,,,,,,,
250,45,,,city/adventure/random_tower/icon/img_ptdr@.png,,,Normal Enemy,Kẻ thù bình thường,Normal Enemy,ศัตรูปกติ,Musuh Normal,Karaniwang Kaaway,Musuh Biasa,2,1,"Has some strength, but nothing to worry about  ","Có chút sức mạnh, nhưng không đáng lo ngại",,"Has some strength, but nothing to worry about  ",มีพลังบ้างเล็กน้อย แต่ไม่ต้องกังวล  ,"Memiliki sedikit kekuatan, tapi tidak perlu khawatir  ","May kaunting lakas, pero hindi dapat ikabahala  ","Mempunyai sedikit kekuatan, tetapi tidak perlu risau  ",2,,,,,,,,,,
251,45,,,city/adventure/random_tower/icon/img_ptdr@.png,,,Normal Enemy,Kẻ thù bình thường,Normal Enemy,ศัตรูปกติ,Musuh Normal,Karaniwang Kaaway,Musuh Biasa,2,1,"Has some strength, but nothing to worry about  ","Có chút sức mạnh, nhưng không đáng lo ngại",,"Has some strength, but nothing to worry about  ",มีพลังบ้างเล็กน้อย แต่ไม่ต้องกังวล  ,"Memiliki sedikit kekuatan, tapi tidak perlu khawatir  ","May kaunting lakas, pero hindi dapat ikabahala  ","Mempunyai sedikit kekuatan, tetapi tidak perlu risau  ",2,,,,,,,,,,
252,45,,,city/adventure/random_tower/icon/img_kndr@.png,,,Hard Enemy,Kẻ thù khó,Hard Enemy,ศัตรูยาก,Musuh Sulit,Mahirap na Kaaway,Musuh Sukar,3,1,Be careful when choosing your opponent  ,Hãy cẩn thận khi chọn đối thủ,,Be careful when choosing your opponent  ,ระวังเมื่อเลือกคู่ต่อสู้  ,Berhati-hatilah saat memilih lawanmu  ,Mag-ingat sa pagpili ng kalaban  ,Berhati-hati ketika memilih lawan anda  ,3,,,,,,,,,,
253,45,,,city/adventure/random_tower/icon/img_kndr@.png,,,Hard Enemy,Kẻ thù khó,Hard Enemy,ศัตรูยาก,Musuh Sulit,Mahirap na Kaaway,Musuh Sukar,3,1,Be careful when choosing your opponent  ,Hãy cẩn thận khi chọn đối thủ,,Be careful when choosing your opponent  ,ระวังเมื่อเลือกคู่ต่อสู้  ,Berhati-hatilah saat memilih lawanmu  ,Mag-ingat sa pagpili ng kalaban  ,Berhati-hati ketika memilih lawan anda  ,3,,,,,,,,,,
254,46,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>>,,,,,,
255,46,,,city/adventure/random_tower/icon/icon_wz.png,,,Combat Supply,Tiếp tế chiến đấu,Combat Supply,การส่งเสบียงการต่อสู้,Pasokan Pertempuran,Suplay ng Laban,Bekalan Pertempuran,,2,,,,,,,,,,,,,<<5;100>>,,,,,,
256,46,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>;<2;20>>,,,,,,
257,46,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>;<2;20>>,,,,,,
258,46,,,city/adventure/random_tower/icon/icon_sj.png,0,,Event,Sự kiện,Event,เหตุการณ์,Acara,Kaganapan,Acara,,4,No one knows what will happen  ,Không ai biết chuyện gì sẽ xảy ra,,No one knows what will happen  ,ไม่มีใครรู้ว่าจะเกิดอะไรขึ้น  ,Tidak ada yang tahu apa yang akan terjadi  ,Walang nakakaalam kung ano ang mangyayari  ,Tiada siapa yang tahu apa yang akan berlaku  ,,,,,,<<1;100>;<2;10>>,,,,,
259,46,,,city/adventure/random_tower/icon/icon_sj.png,0,,Event,Sự kiện,Event,เหตุการณ์,Acara,Kaganapan,Acara,,4,"Your choice may bring luck, but it can also bring disaster  ","Lựa chọn của bạn có thể mang lại may mắn, nhưng cũng có thể mang đến tai họa",,"Your choice may bring luck, but it can also bring disaster  ",การเลือกของคุณอาจนำโชคมาให้ แต่ก็อาจนำภัยพิบัติมาด้วย  ,"Pilihan Anda mungkin membawa keberuntungan, tapi juga bisa membawa bencana  ","Ang iyong pagpili ay maaaring magdala ng suwerte, ngunit maaari rin magdala ng sakuna  ","Pilihan anda mungkin membawa nasib baik, tetapi juga boleh membawa malapetaka  ",,,,,,<<2;100>;<3;10>>,,,,,
260,46,,,city/adventure/random_tower/icon_bx.png,,,Treasure Chest,Hòm báu,Treasure Chest,หีบสมบัติ,Petasan Harta Karun,Dibdib ng Kayamanan,Peti Harta Karun,,3,Treasure chest accidentally discovered  ,Hòm báu tình cờ phát hiện,,Treasure chest accidentally discovered  ,ค้นพบหีบสมบัติโดยบังเอิญ  ,Petik harta ditemukan secara tidak sengaja  ,Aksidenteng natuklasan ang baul ng kayamanan  ,Peti harta ditemui secara tidak sengaja  ,,,,,,,,18000,30,{libs=<504;504>},
261,46,,,city/adventure/random_tower/icon/img_jddr@.png,,,Simple Enemy,Kẻ thù đơn giản,Simple Enemy,ศัตรูง่าย,Musuh Sederhana,Simpleng Kaaway,Musuh Mudah,,1,It seems the opponent can be easily defeated  ,Có vẻ là đối thủ có thể dễ dàng bị đánh bại,,It seems the opponent can be easily defeated  ,ดูเหมือนว่าคู่ต่อสู้จะถูกเอาชนะได้ง่าย  ,Sepertinya lawan dapat dengan mudah dikalahkan  ,Mukhang madali lang talunin ang kalaban  ,Nampaknya lawan boleh dikalahkan dengan mudah  ,,,0.6,,,,,,,,
262,46,,,city/adventure/random_tower/icon/img_ptdr@.png,,,Normal Enemy,Kẻ thù bình thường,Normal Enemy,ศัตรูปกติ,Musuh Normal,Karaniwang Kaaway,Musuh Biasa,2,1,"Has some strength, but nothing to worry about  ","Có chút sức mạnh, nhưng không đáng lo ngại",,"Has some strength, but nothing to worry about  ",มีพลังบางส่วน แต่ไม่ต้องกังวล  ,"Memiliki sedikit kekuatan, tapi tidak perlu khawatir  ","May kaunting lakas, pero hindi dapat ikabahala  ","Mempunyai sedikit kekuatan, tetapi tidak perlu risau  ",2,,0.6,,,,,,,,
263,46,,,city/adventure/random_tower/icon/img_kndr@.png,,,Hard Enemy,Kẻ thù khó,Hard Enemy,ศัตรูยาก,Musuh Sulit,Mahirap na Kaaway,Musuh Sukar,3,1,Be careful when choosing your opponent  ,Hãy cẩn thận khi chọn đối thủ,,Be careful when choosing your opponent  ,ระวังเมื่อเลือกคู่ต่อสู้  ,Berhati-hatilah saat memilih lawanmu  ,Mag-ingat sa pagpili ng kalaban  ,Berhati-hati ketika memilih lawan anda  ,3,,0.6,,,,,,,,
264,47,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>>,,,,,,
265,47,,,city/adventure/random_tower/icon/icon_wz.png,,,Combat Supply,Tiếp tế chiến đấu,Combat Supply,การส่งเสบียงการต่อสู้,Pasokan Pertempuran,Suplay ng Laban,Bekalan Pertempuran,,2,,,,,,,,,,,,,<<5;100>>,,,,,,
266,47,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>;<2;20>>,,,,,,
267,47,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>;<2;20>>,,,,,,
268,47,,,city/adventure/random_tower/icon/icon_sj.png,,,Event,Sự kiện,Event,เหตุการณ์,Acara,Kaganapan,Acara,,4,No one knows what will happen  ,Không ai biết chuyện gì sẽ xảy ra,,No one knows what will happen  ,ไม่มีใครรู้ว่าจะเกิดอะไรขึ้น  ,Tidak ada yang tahu apa yang akan terjadi  ,Walang nakakaalam kung ano ang mangyayari  ,Tiada siapa yang tahu apa yang akan berlaku  ,,,,,,<<1;100>;<2;10>>,,,,,
269,47,,,city/adventure/random_tower/icon/icon_sj.png,0,,Event,Sự kiện,Event,เหตุการณ์,Acara,Kaganapan,Acara,,4,"Your choice may bring luck, but it can also bring disaster  ","Lựa chọn của bạn có thể mang lại may mắn, nhưng cũng có thể mang đến tai họa",,"Your choice may bring luck, but it can also bring disaster  ",การเลือกของคุณอาจนำโชคมาให้ แต่ก็อาจนำภัยพิบัติมาด้วย  ,"Pilihan Anda mungkin membawa keberuntungan, tapi juga bisa membawa bencana  ","Ang iyong pagpili ay maaaring magdala ng suwerte, ngunit maaari rin magdala ng sakuna  ","Pilihan anda mungkin membawa nasib baik, tetapi juga boleh membawa malapetaka  ",,,,,,<<2;100>;<3;10>>,,,,,
270,47,,,city/adventure/random_tower/icon_bx.png,,,Treasure Chest,Hòm báu,Treasure Chest,หีบสมบัติ,Petasan Harta Karun,Dibdib ng Kayamanan,Peti Harta Karun,,3,Treasure chest accidentally discovered  ,Hòm báu tình cờ phát hiện,,Treasure chest accidentally discovered  ,ค้นพบหีบสมบัติโดยบังเอิญ  ,Petik harta ditemukan secara tidak sengaja  ,Aksidenteng natuklasan ang baul ng kayamanan  ,Peti harta ditemui secara tidak sengaja  ,,,,,,,,18000,30,{libs=<504;504>},
271,47,,,city/adventure/random_tower/icon/img_jddr@.png,,,Simple Enemy,Kẻ thù đơn giản,Simple Enemy,ศัตรูง่าย,Musuh Sederhana,Simpleng Kaaway,Musuh Mudah,,1,It seems the opponent can be easily defeated  ,Có vẻ là đối thủ có thể dễ dàng bị đánh bại,,It seems the opponent can be easily defeated  ,ดูเหมือนว่าคู่ต่อสู้จะถูกเอาชนะได้ง่าย  ,Sepertinya lawan dapat dengan mudah dikalahkan  ,Mukhang madali lang talunin ang kalaban  ,Nampaknya lawan boleh dikalahkan dengan mudah  ,,,0.6,,,,,,,,
272,47,,,city/adventure/random_tower/icon/img_ptdr@.png,-1,,Normal Enemy,Kẻ thù bình thường,Normal Enemy,ศัตรูปกติ,Musuh Normal,Karaniwang Kaaway,Musuh Biasa,2,1,"Has some strength, but nothing to worry about  ","Có chút sức mạnh, nhưng không đáng lo ngại",,"Has some strength, but nothing to worry about  ",มีพลังบางส่วน แต่ไม่ต้องกังวล  ,"Memiliki sedikit kekuatan, tapi tidak perlu khawatir  ","May kaunting lakas, pero hindi dapat ikabahala  ","Mempunyai sedikit kekuatan, tetapi tidak perlu risau  ",2,,0.6,,,,,,,,
273,47,,,city/adventure/random_tower/icon/img_kndr@.png,,,Hard Enemy,Kẻ thù khó,Hard Enemy,ศัตรูยาก,Musuh Sulit,Mahirap na Kaaway,Musuh Sukar,3,1,Be careful when choosing your opponent  ,Hãy cẩn thận khi chọn đối thủ,,Be careful when choosing your opponent  ,ระวังเมื่อเลือกคู่ต่อสู้  ,Berhati-hatilah saat memilih lawanmu  ,Mag-ingat sa pagpili ng kalaban  ,Berhati-hati ketika memilih lawan anda  ,3,,0.6,,,,,,,,
274,48,,,city/adventure/random_tower/icon/icon_wz.png,-1,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>>,,,,,,
275,48,,,city/adventure/random_tower/icon/icon_wz.png,-1,,Combat Supply,Tiếp tế chiến đấu,Combat Supply,การส่งเสบียงการต่อสู้,Pasokan Pertempuran,Suplay ng Laban,Bekalan Pertempuran,,2,,,,,,,,,,,,,<<5;100>>,,,,,,
276,48,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>;<2;50>>,,,,,,
277,48,,,city/adventure/random_tower/icon/icon_wz.png,0,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>;<2;20>>,,,,,,
278,48,,,city/adventure/random_tower/icon/icon_sj.png,0,,Event,Sự kiện,Event,เหตุการณ์,Acara,Kaganapan,Acara,,4,No one knows what will happen  ,Không ai biết chuyện gì sẽ xảy ra,,No one knows what will happen  ,ไม่มีใครรู้ว่าจะเกิดอะไรขึ้น  ,Tidak ada yang tahu apa yang akan terjadi  ,Walang nakakaalam kung ano ang mangyayari  ,Tiada siapa yang tahu apa yang akan berlaku  ,,,,,,<<1;100>;<2;10>>,,,,,
279,48,,,city/adventure/random_tower/icon/icon_sj.png,0,,Event,Sự kiện,Event,เหตุการณ์,Acara,Kaganapan,Acara,,4,"Your choice may bring luck, but it can also bring disaster  ","Lựa chọn của bạn có thể mang lại may mắn, nhưng cũng có thể mang đến tai họa",,"Your choice may bring luck, but it can also bring disaster  ",การเลือกของคุณอาจนำโชคมาให้ แต่ก็อาจนำภัยพิบัติมาด้วย  ,"Pilihan Anda mungkin membawa keberuntungan, tapi juga bisa membawa bencana  ","Ang iyong pagpili ay maaaring magdala ng suwerte, ngunit maaari rin magdala ng sakuna  ","Pilihan anda mungkin membawa nasib baik, tetapi juga boleh membawa malapetaka  ",,,,,,<<2;100>;<3;10>>,,,,,
280,48,,,city/adventure/random_tower/icon_bx.png,,,Treasure Chest,Hòm báu,Treasure Chest,หีบสมบัติ,Petasan Harta Karun,Dibdib ng Kayamanan,Peti Harta Karun,,3,Treasure chest accidentally discovered  ,Hòm báu tình cờ phát hiện,,Treasure chest accidentally discovered  ,ค้นพบหีบสมบัติโดยบังเอิญ  ,Petik harta ditemukan secara tidak sengaja  ,Aksidenteng natuklasan ang baul ng kayamanan  ,Peti harta ditemui secara tidak sengaja  ,,,,,,,,18000,30,{libs=<504;504>},
281,48,,,city/adventure/random_tower/icon/img_jddr@.png,,,Simple Enemy,Kẻ thù đơn giản,Simple Enemy,ศัตรูง่าย,Musuh Sederhana,Simpleng Kaaway,Musuh Mudah,,1,It seems the opponent can be easily defeated  ,Có vẻ là đối thủ có thể dễ dàng bị đánh bại,,It seems the opponent can be easily defeated  ,ดูเหมือนว่าคู่ต่อสู้จะถูกเอาชนะได้ง่าย  ,Sepertinya lawan dapat dengan mudah dikalahkan  ,Mukhang madali lang talunin ang kalaban  ,Nampaknya lawan boleh dikalahkan dengan mudah  ,,,0.6,,,,,,,,
282,48,,,city/adventure/random_tower/icon/img_ptdr@.png,,,Normal Enemy,Kẻ thù bình thường,Normal Enemy,ศัตรูปกติ,Musuh Normal,Karaniwang Kaaway,Musuh Biasa,2,1,"Has some strength, but nothing to worry about  ","Có chút sức mạnh, nhưng không đáng lo ngại",,"Has some strength, but nothing to worry about  ",มีพลังบางส่วน แต่ไม่ต้องกังวล  ,"Memiliki sedikit kekuatan, tapi tidak perlu khawatir  ","May kaunting lakas, pero hindi dapat ikabahala  ","Mempunyai sedikit kekuatan, tetapi tidak perlu risau  ",2,,0.6,,,,,,,,
283,48,,,city/adventure/random_tower/icon/img_kndr@.png,,,Hard Enemy,Kẻ thù khó,Hard Enemy,ศัตรูยาก,Musuh Sulit,Mahirap na Kaaway,Musuh Sukar,3,1,Be careful when choosing your opponent  ,Hãy cẩn thận khi chọn đối thủ,,Be careful when choosing your opponent  ,ระวังเมื่อเลือกคู่ต่อสู้  ,Berhati-hatilah saat memilih lawanmu  ,Mag-ingat sa pagpili ng kalaban  ,Berhati-hati ketika memilih lawan anda  ,3,,0.6,,,,,,,,
284,49,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>>,,,,,,
285,49,,,city/adventure/random_tower/icon/icon_wz.png,,,Combat Supply,Tiếp tế chiến đấu,Combat Supply,การส่งเสบียงการต่อสู้,Pasokan Pertempuran,Suplay ng Laban,Bekalan Pertempuran,,2,,,,,,,,,,,,,<<5;100>>,,,,,,
286,49,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>;<2;20>>,,,,,,
287,49,,,city/adventure/random_tower/icon/icon_wz.png,,,Attribute Enhancement,Tăng cường thuộc tính,Attribute Enhancement,การเสริมคุณสมบัติ,Peningkatan Atribut,Pagpapalakas ng Katangian,Peningkatan Atribut,,2,,,,,,,,,,,,,<<1;100>;<2;20>>,,,,,,
