VariableName,levelStart,levelEnd,monsters1,monsters2,rangeFixs
Defaults,1,101,,,<>
ID,基准等级下限（大于等于）,基准等级上限（小于）,怪物队伍1(cardsID),怪物队伍2(cardsID),段位
1504,1,101,<631;593;163;1903;731;3342>,<1381;1253;1612;1032;1293;1303>,<13;14;15;16;17>
1505,1,101,<641;603;242;1931;1221;3472>,<1772;1303;2033;1071;1612;1381>,<13;14;15;16;17>
1506,1,101,<712;611;333;3543;1903;3511>,<1813;1381;972;1253;2033;1772>,<13;14;15;16;17>
1507,1,101,<741;631;503;163;1931;3683>,<1841;1772;1032;1303;972;1813>,<13;14;15;16;17>
1508,1,101,<863;641;593;242;3543;731>,<1911;1813;1071;1381;1032;1841>,<13;14;15;16;17>
1509,1,101,<883;712;603;333;163;1221>,<2023;1841;1253;1772;1071;1911>,<13;14;15;16;17>
1510,1,101,<1082;741;611;503;242;1903>,<2242;1911;1303;1813;1253;2023>,<13;14;15;16;17>
1511,1,101,<1293;863;631;593;333;1931>,<2723;2023;1381;1841;1303;2242>,<13;14;15;16;17>
1512,1,101,<1612;883;641;603;503;3543>,<3003;2242;1772;1911;1381;2723>,<13;14;15;16;17>
1513,1,101,<2033;1082;712;611;593;163>,<3152;2723;1813;2023;1772;3003>,<13;14;15;16;17>
1514,1,101,<972;1293;741;631;603;242>,<3161;3003;1841;2242;1813;3152>,<13;14;15;16;17>
1515,1,101,<1032;1612;863;641;611;333>,<3181;3152;1911;2723;1841;3161>,<13;14;15;16;17>
1516,1,101,<1071;2033;883;712;631;503>,<3251;3161;2023;3003;1911;3181>,<13;14;15;16;17>
1517,1,101,<1253;972;1082;741;641;593>,<3592;3181;2242;3152;2023;3251>,<13;14;15;16;17>
1518,1,101,<1303;1032;1293;863;712;603>,<3663;3251;2723;3161;2242;3592>,<13;14;15;16;17>
1519,1,101,<1381;1071;1612;883;741;611>,<263;3592;3003;3181;2723;3663>,<13;14;15;16;17>
1520,1,101,<1772;1253;2033;1082;863;631>,<393;3663;3152;3251;3003;263>,<13;14;15;16;17>
1521,1,101,<1813;1303;972;1293;883;641>,<572;263;3161;3592;3152;393>,<13;14;15;16;17>
1522,1,101,<1841;1381;1032;1612;1082;712>,<701;393;3181;3663;3161;572>,<13;14;15;16;17>
1523,1,101,<1911;1772;1071;2033;1293;741>,<721;572;3251;263;3181;701>,<13;14;15;16;17>
1524,1,101,<2023;1813;1253;972;1612;863>,<771;701;3592;393;3251;721>,<13;14;15;16;17>
1525,1,101,<2242;1841;1303;1032;2033;883>,<1231;721;3663;572;3592;771>,<13;14;15;16;17>
1526,1,101,<2723;1911;1381;1071;972;1082>,<1241;771;263;701;3663;1231>,<13;14;15;16;17>
1527,1,101,<3003;2023;1772;1253;1032;1293>,<1313;1231;393;721;263;1241>,<13;14;15;16;17>
1528,1,101,<3152;2242;1813;1303;1071;1612>,<1393;1241;572;771;393;1313>,<13;14;15;16;17>
1529,1,101,<3161;2723;1841;1381;1253;2033>,<1423;1313;701;1231;572;1393>,<13;14;15;16;17>
1530,1,101,<3181;3003;1911;1772;1303;972>,<1503;1393;721;1241;701;1423>,<13;14;15;16;17>
1531,1,101,<3251;3152;2023;1813;1381;1032>,<1893;1423;771;1313;721;1503>,<13;14;15;16;17>
1532,1,101,<3592;3161;2242;1841;1772;1071>,<1941;1503;1231;1393;771;1893>,<13;14;15;16;17>
1533,1,101,<3663;3181;2723;1911;1813;1253>,<1951;1893;1241;1423;1231;1941>,<13;14;15;16;17>
1534,1,101,<263;3251;3003;2023;1841;1303>,<2233;1941;1313;1503;1241;1951>,<13;14;15;16;17>
1535,1,101,<393;3592;3152;2242;1911;1381>,<2401;1951;1393;1893;1313;2233>,<13;14;15;16;17>
1536,1,101,<572;3663;3161;2723;2023;1772>,<2493;2233;1423;1941;1393;2401>,<13;14;15;16;17>
1537,1,101,<701;263;3181;3003;2242;1813>,<3021;2401;1503;1951;1423;2493>,<13;14;15;16;17>
1538,1,101,<721;393;3251;3152;2723;1841>,<3143;2493;1893;2233;1503;3021>,<13;14;15;16;17>
1539,1,101,<771;572;3592;3161;3003;1911>,<3171;3021;1941;2401;1893;3143>,<13;14;15;16;17>
1540,1,101,<1231;701;3663;3181;3152;2023>,<3303;3143;1951;2493;1941;3171>,<13;14;15;16;17>
1541,1,101,<1241;721;263;3251;3161;2242>,<3353;3171;2233;3021;1951;3303>,<13;14;15;16;17>
1542,1,101,<1313;771;393;3592;3181;2723>,<3673;3303;2401;3143;2233;3353>,<13;14;15;16;17>
1543,1,101,<1393;1231;572;3663;3251;3003>,<7001;3353;2493;3171;2401;3673>,<13;14;15;16;17>
1544,1,101,<1423;1241;701;263;3592;3152>,<44;3673;3021;3303;2493;7001>,<13;14;15;16;17>
1545,1,101,<1503;1313;721;393;3663;3161>,<53;7001;3143;3353;3021;44>,<13;14;15;16;17>
1546,1,101,<1893;1393;771;572;263;3181>,<82;44;3171;3673;3143;53>,<13;14;15;16;17>
1547,1,101,<1941;1423;1231;701;393;3251>,<692;53;3303;7001;3171;82>,<13;14;15;16;17>
1548,1,101,<1951;1503;1241;721;572;3592>,<2683;82;3353;44;3303;692>,<13;14;15;16;17>
1549,1,101,<2233;1893;1313;771;701;3663>,<2843;692;3673;53;3353;2683>,<13;14;15;16;17>
1550,1,101,<2401;1941;1393;1231;721;263>,<3432;2683;7001;82;3673;2843>,<13;14;15;16;17>
1551,1,101,<2493;1951;1423;1241;771;393>,<3772;2843;44;692;7001;3432>,<13;14;15;16;17>
1552,1,101,<3021;2233;1503;1313;1231;572>,<13;3432;53;2683;44;3772>,<13;14;15;16;17>
1553,1,101,<3143;2401;1893;1393;1241;701>,<273;3772;82;2843;53;13>,<13;14;15;16;17>
1554,1,101,<3171;2493;1941;1423;1313;721>,<402;13;692;3432;82;273>,<13;14;15;16;17>
1555,1,101,<3303;3021;1951;1503;1393;771>,<493;273;2683;3772;692;402>,<13;14;15;16;17>
1556,1,101,<3353;3143;2233;1893;1423;1231>,<552;402;2843;13;2683;493>,<13;14;15;16;17>
1557,1,101,<3673;3171;2401;1941;1503;1241>,<793;493;3432;273;2843;552>,<13;14;15;16;17>
1558,1,101,<7001;3303;2493;1951;1893;1313>,<2013;552;3772;402;3432;793>,<13;14;15;16;17>
1559,1,101,<44;3353;3021;2233;1941;1393>,<2073;793;13;493;3772;2013>,<13;14;15;16;17>
1560,1,101,<53;3673;3143;2401;1951;1423>,<2593;2013;273;552;13;2073>,<13;14;15;16;17>
1561,1,101,<82;7001;3171;2493;2233;1503>,<2612;2073;402;793;273;2593>,<13;14;15;16;17>
1562,1,101,<692;44;3303;3021;2401;1893>,<2633;2593;493;2013;402;2612>,<13;14;15;16;17>
1563,1,101,<2683;53;3353;3143;2493;1941>,<2963;2612;552;2073;493;2633>,<13;14;15;16;17>
1564,1,101,<2843;82;3673;3171;3021;1951>,<3283;2633;793;2593;552;2963>,<13;14;15;16;17>
1565,1,101,<3432;692;7001;3303;3143;2233>,<3293;2963;2013;2612;793;3283>,<13;14;15;16;17>
1566,1,101,<3772;2683;44;3353;3171;2401>,<3342;3283;2073;2633;2013;3293>,<13;14;15;16;17>
1567,1,101,<13;2843;53;3673;3303;2493>,<3472;3293;2593;2963;2073;3342>,<13;14;15;16;17>
1568,1,101,<273;3432;82;7001;3353;3021>,<3511;3342;2612;3283;2593;3472>,<13;14;15;16;17>
1569,1,101,<402;3772;692;44;3673;3143>,<3683;3472;2633;3293;2612;3511>,<13;14;15;16;17>
1570,1,101,<493;13;2683;53;7001;3171>,<731;3511;2963;3342;2633;3683>,<13;14;15;16;17>
1571,1,101,<552;273;2843;82;44;3303>,<1221;3683;3283;3472;2963;731>,<13;14;15;16;17>
1572,1,101,<793;402;3432;692;53;3353>,<1903;731;3293;3511;3283;1221>,<13;14;15;16;17>
1573,1,101,<2013;493;3772;2683;82;3673>,<1931;1221;3342;3683;3293;1903>,<13;14;15;16;17>
1574,1,101,<2073;552;13;2843;692;7001>,<3543;1903;3472;731;3342;1931>,<13;14;15;16;17>
1575,1,101,<2593;793;273;3432;2683;44>,<163;1931;3511;1221;3472;3543>,<13;14;15;16;17>
1576,1,101,<2612;2013;402;3772;2843;53>,<242;3543;3683;1903;3511;163>,<13;14;15;16;17>
1577,1,101,<2633;2073;493;13;3432;82>,<333;163;731;1931;3683;242>,<13;14;15;16;17>
1578,1,101,<2963;2593;552;273;3772;692>,<503;242;1221;3543;731;333>,<13;14;15;16;17>
1579,1,101,<3283;2612;793;402;13;2683>,<593;333;1903;163;1221;503>,<13;14;15;16;17>
1580,1,101,<3293;2633;2013;493;273;2843>,<603;503;1931;242;1903;593>,<13;14;15;16;17>
1581,1,101,<3342;2963;2073;552;402;3432>,<611;593;3543;333;1931;603>,<13;14;15;16;17>
1582,1,101,<3472;3283;2593;793;493;3772>,<631;603;163;503;3543;611>,<13;14;15;16;17>
1583,1,101,<3511;3293;2612;2013;552;13>,<641;611;242;593;163;631>,<13;14;15;16;17>
1584,1,101,<3683;3342;2633;2073;793;273>,<712;631;333;603;242;641>,<13;14;15;16;17>
1585,1,101,<731;3472;2963;2593;2013;402>,<741;641;503;611;333;712>,<13;14;15;16;17>
1586,1,101,<1221;3511;3283;2612;2073;493>,<863;712;593;631;503;741>,<13;14;15;16;17>
1587,1,101,<1903;3683;3293;2633;2593;552>,<883;741;603;641;593;863>,<13;14;15;16;17>
1588,1,101,<1931;731;3342;2963;2612;793>,<1082;863;611;712;603;883>,<13;14;15;16;17>
1589,1,101,<3543;1221;3472;3283;2633;2013>,<1293;883;631;741;611;1082>,<13;14;15;16;17>
1590,1,101,<163;1903;3511;3293;2963;2073>,<1612;1082;641;863;631;1293>,<13;14;15;16;17>
1591,1,101,<242;1931;3683;3342;3283;2593>,<2033;1293;712;883;641;1612>,<13;14;15;16;17>
1592,1,101,<333;3543;731;3472;3293;2612>,<972;1612;741;1082;712;2033>,<13;14;15;16;17>
1593,1,101,<503;163;1221;3511;3342;2633>,<1032;2033;863;1293;741;972>,<13;14;15;16;17>
1594,1,101,<593;242;1903;3683;3472;2963>,<1071;972;883;1612;863;1032>,<13;14;15;16;17>
1595,1,101,<603;333;1931;731;3511;3283>,<1253;1032;1082;2033;883;1071>,<13;14;15;16;17>
1596,1,101,<611;503;3543;1221;3683;3293>,<1303;1071;1293;972;1082;1253>,<13;14;15;16;17>
1597,1,101,<631;593;163;1903;731;3342>,<1381;1253;1612;1032;1293;1303>,<13;14;15;16;17>
1598,1,101,<641;603;242;1931;1221;3472>,<1772;1303;2033;1071;1612;1381>,<13;14;15;16;17>
1599,1,101,<712;611;333;3543;1903;3511>,<1813;1381;972;1253;2033;1772>,<13;14;15;16;17>
1600,1,101,<741;631;503;163;1931;3683>,<1841;1772;1032;1303;972;1813>,<13;14;15;16;17>
1601,1,101,<863;641;593;242;3543;731>,<1911;1813;1071;1381;1032;1841>,<8;9;10;11;12>
1602,1,101,<883;712;603;333;163;1221>,<2023;1841;1253;1772;1071;1911>,<8;9;10;11;12>
1603,1,101,<1082;741;611;503;242;1903>,<2242;1911;1303;1813;1253;2023>,<8;9;10;11;12>
1604,1,101,<1293;863;631;593;333;1931>,<2723;2023;1381;1841;1303;2242>,<8;9;10;11;12>
1605,1,101,<1612;883;641;603;503;3543>,<3003;2242;1772;1911;1381;2723>,<8;9;10;11;12>
1606,1,101,<2033;1082;712;611;593;163>,<3152;2723;1813;2023;1772;3003>,<8;9;10;11;12>
1607,1,101,<972;1293;741;631;603;242>,<3161;3003;1841;2242;1813;3152>,<8;9;10;11;12>
1608,1,101,<1032;1612;863;641;611;333>,<3181;3152;1911;2723;1841;3161>,<8;9;10;11;12>
1609,1,101,<1071;2033;883;712;631;503>,<3251;3161;2023;3003;1911;3181>,<8;9;10;11;12>
1610,1,101,<1253;972;1082;741;641;593>,<3592;3181;2242;3152;2023;3251>,<8;9;10;11;12>
1611,1,101,<1303;1032;1293;863;712;603>,<3663;3251;2723;3161;2242;3592>,<8;9;10;11;12>
1612,1,101,<1381;1071;1612;883;741;611>,<263;3592;3003;3181;2723;3663>,<8;9;10;11;12>
1613,1,101,<1772;1253;2033;1082;863;631>,<393;3663;3152;3251;3003;263>,<8;9;10;11;12>
1614,1,101,<1813;1303;972;1293;883;641>,<572;263;3161;3592;3152;393>,<8;9;10;11;12>
1615,1,101,<1841;1381;1032;1612;1082;712>,<701;393;3181;3663;3161;572>,<8;9;10;11;12>
1616,1,101,<1911;1772;1071;2033;1293;741>,<721;572;3251;263;3181;701>,<8;9;10;11;12>
1617,1,101,<2023;1813;1253;972;1612;863>,<771;701;3592;393;3251;721>,<8;9;10;11;12>
1618,1,101,<2242;1841;1303;1032;2033;883>,<1231;721;3663;572;3592;771>,<8;9;10;11;12>
1619,1,101,<2723;1911;1381;1071;972;1082>,<1241;771;263;701;3663;1231>,<8;9;10;11;12>
1620,1,101,<3003;2023;1772;1253;1032;1293>,<1313;1231;393;721;263;1241>,<8;9;10;11;12>
1621,1,101,<3152;2242;1813;1303;1071;1612>,<1393;1241;572;771;393;1313>,<8;9;10;11;12>
1622,1,101,<3161;2723;1841;1381;1253;2033>,<1423;1313;701;1231;572;1393>,<8;9;10;11;12>
1623,1,101,<3181;3003;1911;1772;1303;972>,<1503;1393;721;1241;701;1423>,<8;9;10;11;12>
1624,1,101,<3251;3152;2023;1813;1381;1032>,<1893;1423;771;1313;721;1503>,<8;9;10;11;12>
1625,1,101,<3592;3161;2242;1841;1772;1071>,<1941;1503;1231;1393;771;1893>,<8;9;10;11;12>
1626,1,101,<3663;3181;2723;1911;1813;1253>,<1951;1893;1241;1423;1231;1941>,<8;9;10;11;12>
1627,1,101,<263;3251;3003;2023;1841;1303>,<2233;1941;1313;1503;1241;1951>,<8;9;10;11;12>
1628,1,101,<393;3592;3152;2242;1911;1381>,<2401;1951;1393;1893;1313;2233>,<8;9;10;11;12>
1629,1,101,<572;3663;3161;2723;2023;1772>,<2493;2233;1423;1941;1393;2401>,<8;9;10;11;12>
1630,1,101,<701;263;3181;3003;2242;1813>,<3021;2401;1503;1951;1423;2493>,<8;9;10;11;12>
1631,1,101,<721;393;3251;3152;2723;1841>,<3143;2493;1893;2233;1503;3021>,<8;9;10;11;12>
1632,1,101,<771;572;3592;3161;3003;1911>,<3171;3021;1941;2401;1893;3143>,<8;9;10;11;12>
1633,1,101,<1231;701;3663;3181;3152;2023>,<3303;3143;1951;2493;1941;3171>,<8;9;10;11;12>
1634,1,101,<1241;721;263;3251;3161;2242>,<3353;3171;2233;3021;1951;3303>,<8;9;10;11;12>
1635,1,101,<1313;771;393;3592;3181;2723>,<3673;3303;2401;3143;2233;3353>,<8;9;10;11;12>
1636,1,101,<1393;1231;572;3663;3251;3003>,<7001;3353;2493;3171;2401;3673>,<8;9;10;11;12>
1637,1,101,<1423;1241;701;263;3592;3152>,<44;3673;3021;3303;2493;7001>,<8;9;10;11;12>
1638,1,101,<1503;1313;721;393;3663;3161>,<53;7001;3143;3353;3021;44>,<8;9;10;11;12>
1639,1,101,<1893;1393;771;572;263;3181>,<82;44;3171;3673;3143;53>,<8;9;10;11;12>
1640,1,101,<1941;1423;1231;701;393;3251>,<692;53;3303;7001;3171;82>,<8;9;10;11;12>
1641,1,101,<1951;1503;1241;721;572;3592>,<2683;82;3353;44;3303;692>,<8;9;10;11;12>
1642,1,101,<2233;1893;1313;771;701;3663>,<2843;692;3673;53;3353;2683>,<8;9;10;11;12>
1643,1,101,<2401;1941;1393;1231;721;263>,<3432;2683;7001;82;3673;2843>,<8;9;10;11;12>
1644,1,101,<2493;1951;1423;1241;771;393>,<3772;2843;44;692;7001;3432>,<8;9;10;11;12>
1645,1,101,<3021;2233;1503;1313;1231;572>,<13;3432;53;2683;44;3772>,<8;9;10;11;12>
1646,1,101,<3143;2401;1893;1393;1241;701>,<273;3772;82;2843;53;13>,<8;9;10;11;12>
1647,1,101,<3171;2493;1941;1423;1313;721>,<402;13;692;3432;82;273>,<8;9;10;11;12>
1648,1,101,<3303;3021;1951;1503;1393;771>,<493;273;2683;3772;692;402>,<8;9;10;11;12>
1649,1,101,<3353;3143;2233;1893;1423;1231>,<552;402;2843;13;2683;493>,<8;9;10;11;12>
1650,1,101,<3673;3171;2401;1941;1503;1241>,<793;493;3432;273;2843;552>,<8;9;10;11;12>
1651,1,101,<7001;3303;2493;1951;1893;1313>,<2013;552;3772;402;3432;793>,<8;9;10;11;12>
1652,1,101,<44;3353;3021;2233;1941;1393>,<2073;793;13;493;3772;2013>,<8;9;10;11;12>
1653,1,101,<53;3673;3143;2401;1951;1423>,<2593;2013;273;552;13;2073>,<8;9;10;11;12>
1654,1,101,<82;7001;3171;2493;2233;1503>,<2612;2073;402;793;273;2593>,<8;9;10;11;12>
1655,1,101,<692;44;3303;3021;2401;1893>,<2633;2593;493;2013;402;2612>,<8;9;10;11;12>
1656,1,101,<2683;53;3353;3143;2493;1941>,<2963;2612;552;2073;493;2633>,<8;9;10;11;12>
1657,1,101,<2843;82;3673;3171;3021;1951>,<3283;2633;793;2593;552;2963>,<8;9;10;11;12>
1658,1,101,<3432;692;7001;3303;3143;2233>,<3293;2963;2013;2612;793;3283>,<8;9;10;11;12>
1659,1,101,<3772;2683;44;3353;3171;2401>,<3342;3283;2073;2633;2013;3293>,<8;9;10;11;12>
1660,1,101,<13;2843;53;3673;3303;2493>,<3472;3293;2593;2963;2073;3342>,<8;9;10;11;12>
1661,1,101,<273;3432;82;7001;3353;3021>,<3511;3342;2612;3283;2593;3472>,<8;9;10;11;12>
1662,1,101,<402;3772;692;44;3673;3143>,<3683;3472;2633;3293;2612;3511>,<8;9;10;11;12>
1663,1,101,<493;13;2683;53;7001;3171>,<731;3511;2963;3342;2633;3683>,<8;9;10;11;12>
1664,1,101,<552;273;2843;82;44;3303>,<1221;3683;3283;3472;2963;731>,<8;9;10;11;12>
1665,1,101,<793;402;3432;692;53;3353>,<1903;731;3293;3511;3283;1221>,<8;9;10;11;12>
1666,1,101,<2013;493;3772;2683;82;3673>,<1931;1221;3342;3683;3293;1903>,<8;9;10;11;12>
1667,1,101,<2073;552;13;2843;692;7001>,<3543;1903;3472;731;3342;1931>,<8;9;10;11;12>
1668,1,101,<2593;793;273;3432;2683;44>,<163;1931;3511;1221;3472;3543>,<8;9;10;11;12>
1669,1,101,<2612;2013;402;3772;2843;53>,<242;3543;3683;1903;3511;163>,<8;9;10;11;12>
1670,1,101,<2633;2073;493;13;3432;82>,<333;163;731;1931;3683;242>,<8;9;10;11;12>
1671,1,101,<2963;2593;552;273;3772;692>,<503;242;1221;3543;731;333>,<8;9;10;11;12>
1672,1,101,<3283;2612;793;402;13;2683>,<593;333;1903;163;1221;503>,<8;9;10;11;12>
1673,1,101,<3293;2633;2013;493;273;2843>,<603;503;1931;242;1903;593>,<8;9;10;11;12>
1674,1,101,<3342;2963;2073;552;402;3432>,<611;593;3543;333;1931;603>,<8;9;10;11;12>
1675,1,101,<3472;3283;2593;793;493;3772>,<631;603;163;503;3543;611>,<8;9;10;11;12>
1676,1,101,<3511;3293;2612;2013;552;13>,<641;611;242;593;163;631>,<8;9;10;11;12>
1677,1,101,<3683;3342;2633;2073;793;273>,<712;631;333;603;242;641>,<8;9;10;11;12>
1678,1,101,<731;3472;2963;2593;2013;402>,<741;641;503;611;333;712>,<8;9;10;11;12>
1679,1,101,<1221;3511;3283;2612;2073;493>,<863;712;593;631;503;741>,<8;9;10;11;12>
1680,1,101,<1903;3683;3293;2633;2593;552>,<883;741;603;641;593;863>,<8;9;10;11;12>
1681,1,101,<1931;731;3342;2963;2612;793>,<1082;863;611;712;603;883>,<8;9;10;11;12>
1682,1,101,<3543;1221;3472;3283;2633;2013>,<1293;883;631;741;611;1082>,<8;9;10;11;12>
1683,1,101,<163;1903;3511;3293;2963;2073>,<1612;1082;641;863;631;1293>,<8;9;10;11;12>
1684,1,101,<242;1931;3683;3342;3283;2593>,<2033;1293;712;883;641;1612>,<8;9;10;11;12>
1685,1,101,<333;3543;731;3472;3293;2612>,<972;1612;741;1082;712;2033>,<8;9;10;11;12>
1686,1,101,<503;163;1221;3511;3342;2633>,<1032;2033;863;1293;741;972>,<8;9;10;11;12>
1687,1,101,<593;242;1903;3683;3472;2963>,<1071;972;883;1612;863;1032>,<8;9;10;11;12>
1688,1,101,<603;333;1931;731;3511;3283>,<1253;1032;1082;2033;883;1071>,<8;9;10;11;12>
1689,1,101,<611;503;3543;1221;3683;3293>,<1303;1071;1293;972;1082;1253>,<8;9;10;11;12>
1690,1,101,<631;593;163;1903;731;3342>,<1381;1253;1612;1032;1293;1303>,<8;9;10;11;12>
1691,1,101,<641;603;242;1931;1221;3472>,<1772;1303;2033;1071;1612;1381>,<8;9;10;11;12>
1692,1,101,<712;611;333;3543;1903;3511>,<1813;1381;972;1253;2033;1772>,<8;9;10;11;12>
1693,1,101,<741;631;503;163;1931;3683>,<1841;1772;1032;1303;972;1813>,<8;9;10;11;12>
1694,1,101,<863;641;593;242;3543;731>,<1911;1813;1071;1381;1032;1841>,<8;9;10;11;12>
1695,1,101,<883;712;603;333;163;1221>,<2023;1841;1253;1772;1071;1911>,<8;9;10;11;12>
1696,1,101,<1082;741;611;503;242;1903>,<2242;1911;1303;1813;1253;2023>,<8;9;10;11;12>
1697,1,101,<1293;863;631;593;333;1931>,<2723;2023;1381;1841;1303;2242>,<8;9;10;11;12>
1698,1,101,<1612;883;641;603;503;3543>,<3003;2242;1772;1911;1381;2723>,<8;9;10;11;12>
1699,1,101,<2033;1082;712;611;593;163>,<3152;2723;1813;2023;1772;3003>,<8;9;10;11;12>
1700,1,101,<972;1293;741;631;603;242>,<3161;3003;1841;2242;1813;3152>,<8;9;10;11;12>
1701,1,101,<1032;1612;863;641;611;333>,<3181;3152;1911;2723;1841;3161>,<8;9;10;11;12>
1702,1,101,<1071;2033;883;712;631;503>,<3251;3161;2023;3003;1911;3181>,<8;9;10;11;12>
1703,1,101,<1253;972;1082;741;641;593>,<3592;3181;2242;3152;2023;3251>,<8;9;10;11;12>
1704,1,101,<1303;1032;1293;863;712;603>,<3663;3251;2723;3161;2242;3592>,<8;9;10;11;12>
1705,1,101,<1381;1071;1612;883;741;611>,<263;3592;3003;3181;2723;3663>,<8;9;10;11;12>
1706,1,101,<1772;1253;2033;1082;863;631>,<393;3663;3152;3251;3003;263>,<8;9;10;11;12>
1707,1,101,<1813;1303;972;1293;883;641>,<572;263;3161;3592;3152;393>,<8;9;10;11;12>
1708,1,101,<1841;1381;1032;1612;1082;712>,<701;393;3181;3663;3161;572>,<8;9;10;11;12>
1709,1,101,<1911;1772;1071;2033;1293;741>,<721;572;3251;263;3181;701>,<8;9;10;11;12>
1710,1,101,<2023;1813;1253;972;1612;863>,<771;701;3592;393;3251;721>,<8;9;10;11;12>
1711,1,101,<2242;1841;1303;1032;2033;883>,<1231;721;3663;572;3592;771>,<8;9;10;11;12>
1712,1,101,<2723;1911;1381;1071;972;1082>,<1241;771;263;701;3663;1231>,<8;9;10;11;12>
1713,1,101,<3003;2023;1772;1253;1032;1293>,<1313;1231;393;721;263;1241>,<8;9;10;11;12>
1714,1,101,<3152;2242;1813;1303;1071;1612>,<1393;1241;572;771;393;1313>,<8;9;10;11;12>
1715,1,101,<3161;2723;1841;1381;1253;2033>,<1423;1313;701;1231;572;1393>,<8;9;10;11;12>
1716,1,101,<3181;3003;1911;1772;1303;972>,<1503;1393;721;1241;701;1423>,<8;9;10;11;12>
1717,1,101,<3251;3152;2023;1813;1381;1032>,<1893;1423;771;1313;721;1503>,<8;9;10;11;12>
1718,1,101,<3592;3161;2242;1841;1772;1071>,<1941;1503;1231;1393;771;1893>,<8;9;10;11;12>
1719,1,101,<3663;3181;2723;1911;1813;1253>,<1951;1893;1241;1423;1231;1941>,<8;9;10;11;12>
1720,1,101,<263;3251;3003;2023;1841;1303>,<2233;1941;1313;1503;1241;1951>,<8;9;10;11;12>
1721,1,101,<393;3592;3152;2242;1911;1381>,<2401;1951;1393;1893;1313;2233>,<8;9;10;11;12>
1722,1,101,<572;3663;3161;2723;2023;1772>,<2493;2233;1423;1941;1393;2401>,<8;9;10;11;12>
1723,1,101,<701;263;3181;3003;2242;1813>,<3021;2401;1503;1951;1423;2493>,<8;9;10;11;12>
1724,1,101,<721;393;3251;3152;2723;1841>,<3143;2493;1893;2233;1503;3021>,<8;9;10;11;12>
1725,1,101,<771;572;3592;3161;3003;1911>,<3171;3021;1941;2401;1893;3143>,<8;9;10;11;12>
1726,1,101,<1231;701;3663;3181;3152;2023>,<3303;3143;1951;2493;1941;3171>,<8;9;10;11;12>
1727,1,101,<1241;721;263;3251;3161;2242>,<3353;3171;2233;3021;1951;3303>,<8;9;10;11;12>
1728,1,101,<1313;771;393;3592;3181;2723>,<3673;3303;2401;3143;2233;3353>,<8;9;10;11;12>
1729,1,101,<1393;1231;572;3663;3251;3003>,<7001;3353;2493;3171;2401;3673>,<8;9;10;11;12>
1730,1,101,<1423;1241;701;263;3592;3152>,<44;3673;3021;3303;2493;7001>,<8;9;10;11;12>
1731,1,101,<1503;1313;721;393;3663;3161>,<53;7001;3143;3353;3021;44>,<8;9;10;11;12>
1732,1,101,<1893;1393;771;572;263;3181>,<82;44;3171;3673;3143;53>,<8;9;10;11;12>
1733,1,101,<1941;1423;1231;701;393;3251>,<692;53;3303;7001;3171;82>,<8;9;10;11;12>
1734,1,101,<1951;1503;1241;721;572;3592>,<2683;82;3353;44;3303;692>,<8;9;10;11;12>
1735,1,101,<2233;1893;1313;771;701;3663>,<2843;692;3673;53;3353;2683>,<8;9;10;11;12>
1736,1,101,<2401;1941;1393;1231;721;263>,<3432;2683;7001;82;3673;2843>,<8;9;10;11;12>
1737,1,101,<2493;1951;1423;1241;771;393>,<3772;2843;44;692;7001;3432>,<8;9;10;11;12>
1738,1,101,<3021;2233;1503;1313;1231;572>,<13;3432;53;2683;44;3772>,<8;9;10;11;12>
1739,1,101,<3143;2401;1893;1393;1241;701>,<273;3772;82;2843;53;13>,<8;9;10;11;12>
1740,1,101,<3171;2493;1941;1423;1313;721>,<402;13;692;3432;82;273>,<8;9;10;11;12>
1741,1,101,<3303;3021;1951;1503;1393;771>,<493;273;2683;3772;692;402>,<8;9;10;11;12>
1742,1,101,<3353;3143;2233;1893;1423;1231>,<552;402;2843;13;2683;493>,<8;9;10;11;12>
1743,1,101,<3673;3171;2401;1941;1503;1241>,<793;493;3432;273;2843;552>,<8;9;10;11;12>
1744,1,101,<7001;3303;2493;1951;1893;1313>,<2013;552;3772;402;3432;793>,<8;9;10;11;12>
1745,1,101,<44;3353;3021;2233;1941;1393>,<2073;793;13;493;3772;2013>,<8;9;10;11;12>
1746,1,101,<53;3673;3143;2401;1951;1423>,<2593;2013;273;552;13;2073>,<8;9;10;11;12>
1747,1,101,<82;7001;3171;2493;2233;1503>,<2612;2073;402;793;273;2593>,<8;9;10;11;12>
1748,1,101,<692;44;3303;3021;2401;1893>,<2633;2593;493;2013;402;2612>,<8;9;10;11;12>
1749,1,101,<2683;53;3353;3143;2493;1941>,<2963;2612;552;2073;493;2633>,<8;9;10;11;12>
1750,1,101,<2843;82;3673;3171;3021;1951>,<3283;2633;793;2593;552;2963>,<8;9;10;11;12>
1751,1,101,<3432;692;7001;3303;3143;2233>,<3293;2963;2013;2612;793;3283>,<8;9;10;11;12>
1752,1,101,<3772;2683;44;3353;3171;2401>,<3342;3283;2073;2633;2013;3293>,<8;9;10;11;12>
1753,1,101,<13;2843;53;3673;3303;2493>,<3472;3293;2593;2963;2073;3342>,<8;9;10;11;12>
1754,1,101,<273;3432;82;7001;3353;3021>,<3511;3342;2612;3283;2593;3472>,<8;9;10;11;12>
