VariableName,name,_beizhu,type,activeType,desc,rarity,groupID,addAttrs,addType,skillIDs,cardIDs,unlockType,unlockTarget,unlockCount,weight,timesLimit,iconResPath,desc_en
60049,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Đại La Kiều Đoán (12 sao), Khải Lộ Đệ Cấp (12 sao)#L0##C0x5B545B#",2,60002,,,,<43171;43251>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
60050,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Lugia (12 sao)#L0##C0x5B545B#,2,60003,,,,<41261>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
60051,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Groudon (12 sao)#L0##C0x5B545B#,2,60003,,,,<41961>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
60052,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Siêu Rồng Xuyên Thế Giới (12 sao)#L0##C0x5B545B#,2,60003,,,,<41982>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
60053,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Jirachi (12 sao)#L0##C0x5B545B#,2,60003,,,,<41991>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
60054,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Regigigas (12 sao)#L0##C0x5B545B#,2,60003,,,,<42381>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
60055,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Dialga (12 sao)#L0##C0x5B545B#,2,60003,,,,<42391>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
60056,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Darkrai (12 sao)#L0##C0x5B545B#,2,60003,,,,<42431>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
60057,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Reshiram (12 sao)#L0##C0x5B545B#,2,60003,,,,<43211>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
60058,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Zekrom (12 sao)#L0##C0x5B545B#,2,60003,,,,<43221>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
60059,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Kyurem (12 sao)#L0##C0x5B545B#,2,60003,,,,<43241>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
60060,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Meloetta - Hình Thức Ca Hát (12 sao)#L0##C0x5B545B#,2,60003,,,,<43261>,,,,0,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
60061,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Yveltal (12 sao)#L0##C0x5B545B#,2,60003,,,,<43611>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
60062,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Diancie (12 sao)#L0##C0x5B545B#,2,60003,,,,<43631>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
60063,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Giải Phóng Hoopa (12 sao)#L0##C0x5B545B#,2,60003,,,,<43642>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
60064,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Dialga (12 sao)#L0##C0x5B545B#,2,60003,,,,<42351>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
60065,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Palkia (12 sao)#L0##C0x5B545B#,2,60003,,,,<42361>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70001,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Big Pigeon (12 sao), Siêu Blizzard King (12 sao)#L0##C0x5B545B#",1,70001,,,,<60053;62303>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70002,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Raichu (12 sao), Rock Monster (12 sao)#L0##C0x5B545B#",1,70001,,,,<60093;62593>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70003,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Pikachu (12 sao), Dragonhead Mole (12 sao)#L0##C0x5B545B#",1,70001,,,,<60133;62612>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70004,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Jigglypuff (12 sao), Build Master (12 sao)#L0##C0x5B545B#",1,70001,,,,<60153;62633>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70005,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Golduck (12 sao), Centipede King (12 sao)#L0##C0x5B545B#",1,70001,,,,<60222;62683>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70006,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Machoke (12 sao), Gothitelle (12 sao)#L0##C0x5B545B#",1,70001,,,,<60273;62843>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70007,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Vileplume (12 sao), Double Dedede Ice (12 sao)#L0##C0x5B545B#",1,70001,,,,<60283;62873>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70008,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Geodude (12 sao), Electric Squirrel (12 sao)#L0##C0x5B545B#",1,70001,,,,<60303;62891>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70009,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Duckweed (12 sao), Jigglypuff (Female) (12 sao)#L0##C0x5B545B#",1,70001,,,,<60341;62923>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70010,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Muk (12 sao), Jigglypuff (Male) (12 sao)#L0##C0x5B545B#",1,70001,,,,<60372;62924>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70011,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Shelmet (12 sao), Gear Monster (12 sao)#L0##C0x5B545B#",1,70001,,,,<60382;62963>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70012,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Hitmonlee (12 sao), Polar Bear (12 sao)#L0##C0x5B545B#",1,70001,,,,<60462;63012>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70013,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Hitmonchan (12 sao), Fire Lion (12 sao)#L0##C0x5B545B#",1,70001,,,,<60463;63342>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70014,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Battle Dance (12 sao), Sweet Fairy (12 sao)#L0##C0x5B545B#",1,70001,,,,<60464;63432>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70015,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Lickitung (12 sao), Steel Shell Shrimp (12 sao)#L0##C0x5B545B#",1,70001,,,,<60472;63472>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70016,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Weezing (12 sao), Ice Dragon (12 sao)#L0##C0x5B545B#",1,70001,,,,<60482;63502>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70017,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Blissey (12 sao), Wrestling Eagle (12 sao)#L0##C0x5B545B#",1,70001,,,,<60503;63511>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70018,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Starmie (12 sao), Electric Dragon (12 sao)#L0##C0x5B545B#",1,70001,,,,<60552;60883>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70019,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Scyther (12 sao), Super Electric Dragon (12 sao)#L0##C0x5B545B#",1,70001,,,,<60692;60884>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70020,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Exploud (12 sao), Scorpios (12 sao)#L0##C0x5B545B#",1,70001,,,,<61443;61032>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70021,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Camouflage Camel (12 sao), Heracross (12 sao)#L0##C0x5B545B#",1,70001,,,,<61612;61071>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70022,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Cursed Doll (12 sao), Mismagius (12 sao)#L0##C0x5B545B#",1,70001,,,,<61802;61082>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70023,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Snow Witch (12 sao), Houndoom (12 sao)#L0##C0x5B545B#",1,70001,,,,<61853;61172>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70024,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Seel Emperor (12 sao), Tyranitar (12 sao)#L0##C0x5B545B#",1,70001,,,,<61863;61253>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70025,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Luxio (12 sao), Super Swamp Thing (12 sao)#L0##C0x5B545B#",1,70001,,,,<62073;61314>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70026,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Poison Frog (12 sao), Gardevoir (12 sao)#L0##C0x5B545B#",1,70001,,,,<62272;61393>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70027,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Blizzard King (12 sao), Lucario (12 sao)#L0##C0x5B545B#",1,70001,,,,<62302;61394>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70028,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Super Bulbasaur (12 sao), Mr. Excuse (12 sao)#L0##C0x5B545B#",2,70002,,,,<60004;61423>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70029,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Super Charizard X (12 sao), Bastiodon (12 sao)#L0##C0x5B545B#",2,70002,,,,<60014;61503>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70030,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Super Charizard Y (12 sao), Dark Spirit (12 sao)#L0##C0x5B545B#",2,70002,,,,<60015;61813>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70031,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Super Blastoise (12 sao), Absol (12 sao)#L0##C0x5B545B#",2,70002,,,,<60024;61841>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70032,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Zubat (12 sao), Salamence (12 sao)#L0##C0x5B545B#",2,70002,,,,<60163;61893>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70033,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Alakazam (12 sao), Metagross (12 sao)#L0##C0x5B545B#",2,70002,,,,<60263;61903>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70034,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Super Alakazam (12 sao), Garchomp (12 sao)#L0##C0x5B545B#",2,70002,,,,<60264;62233>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70035,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Exploding Magneton (12 sao), Lucario (12 sao)#L0##C0x5B545B#",2,70002,,,,<60333;62242>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70036,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Gengar (12 sao), Croconaw (12 sao)#L0##C0x5B545B#",2,70002,,,,<60393;62723>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70037,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Super Gengar (12 sao), Zoroark (12 sao)#L0##C0x5B545B#",2,70002,,,,<60394;62822>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70038,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Steel Snake (12 sao), Crystal Flame Ghost (12 sao)#L0##C0x5B545B#",2,70002,,,,<60402;62993>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70039,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Super Rhydon (12 sao), Axew Dragon (12 sao)#L0##C0x5B545B#",2,70002,,,,<60493;63003>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70040,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Claw Scyther (12 sao), Geometric Snowflake (12 sao)#L0##C0x5B545B#",2,70002,,,,<60572;63021>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70041,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Super Claw Scyther (12 sao), Three-Headed Dragon (12 sao)#L0##C0x5B545B#",2,70002,,,,<60574;63143>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70042,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Electric Beast (12 sao), Fire Moth (12 sao)#L0##C0x5B545B#",2,70002,,,,<60593;63152>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70043,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Duckmouth Flame Beast (12 sao), Fairy Lady (12 sao)#L0##C0x5B545B#",2,70002,,,,<60603;63353>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70044,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Gyarados (12 sao), Shield Sword Monster (12 sao)#L0##C0x5B545B#",2,70002,,,,<60631;63413>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70045,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Lapras (12 sao), Goomy (12 sao)#L0##C0x5B545B#",2,70002,,,,<60641;63543>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70046,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Fossil Pteranodon (12 sao), Sound Wave Dragon (12 sao)#L0##C0x5B545B#",2,70002,,,,<60701;63592>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70047,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Snorlax (12 sao), Bad Star (12 sao)#L0##C0x5B545B#",2,70002,,,,<60712;63772>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70048,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Dragonite (12 sao), Sweet Cold Queen (12 sao)#L0##C0x5B545B#",2,70002,,,,<60753;63843>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70049,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Togekiss (12 sao), Four-Jawed Dragon (12 sao)#L0##C0x5B545B#",2,70002,,,,<60863;64132>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70050,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Mewtwo (12 sao)#L0##C0x5B545B#,2,70003,,,,<60761>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70051,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Groudon (12 sao)#L0##C0x5B545B#,2,70003,,,,<61961>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70052,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Kyogre (12 sao)#L0##C0x5B545B#,2,70003,,,,<61971>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70053,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Lugia (12 sao)#L0##C0x5B545B#,2,70003,,,,<61981>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70054,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Super Lugia (12 sao)#L0##C0x5B545B#,2,70003,,,,<61982>,,,,40,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70055,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Dialga (12 sao)#L0##C0x5B545B#,2,70003,,,,<62351>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70056,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Palkia (12 sao)#L0##C0x5B545B#,2,70003,,,,<62361>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70057,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Giratina (12 sao)#L0##C0x5B545B#,2,70003,,,,<62391>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70058,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Reshiram (12 sao)#L0##C0x5B545B#,2,70003,,,,<63211>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70059,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Zekrom (12 sao)#L0##C0x5B545B#,2,70003,,,,<63221>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70060,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Kyurem (12 sao)#L0##C0x5B545B#,2,70003,,,,<63241>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70061,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Meloetta - Song Form (12 sao)#L0##C0x5B545B#,2,70003,,,,<63261>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70062,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Yveltal (12 sao)#L0##C0x5B545B#,2,70003,,,,<63611>,,,,40,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70063,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Hoopa Unbound (12 sao)#L0##C0x5B545B#,2,70003,,,,<63642>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70064,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Meloetta (12 sao)#L0##C0x5B545B#,2,70003,,,,<64171>,,,,200,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
70065,Chiêu mộ đồng đội,,3,,Chiêu mộ#C0xF76B45##L10#Darkrai (12 sao)#L0##C0x5B545B#,2,70003,,,,<62431>,,,,200,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80001,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Pidgeot (12 sao), Super Blizzard King (12 sao)#L0##C0x5B545B#",1,80001,,,,<80053;82303>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80002,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Raichu (12 sao), Golem (12 sao)#L0##C0x5B545B#",1,80001,,,,<80093;82593>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80003,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Pikachu (12 sao), Old Builder (12 sao)#L0##C0x5B545B#",1,80001,,,,<80133;82633>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80004,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Jigglypuff (12 sao), King Centipede (12 sao)#L0##C0x5B545B#",1,80001,,,,<80153;82683>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80005,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Golduck (12 sao), Miss Gothitelle (12 sao)#L0##C0x5B545B#",1,80001,,,,<80222;82843>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80006,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Machamp (12 sao), Double Dozer Ice (12 sao)#L0##C0x5B545B#",1,80001,,,,<80273;82873>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80007,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Victreebel (12 sao), Electrode (12 sao)#L0##C0x5B545B#",1,80001,,,,<80283;82891>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80008,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Graveler (12 sao), Wigglytuff - Female (12 sao)#L0##C0x5B545B#",1,80001,,,,<80303;82923>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80009,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Graveler (12 sao), Wigglytuff - Female (12 sao)#L0##C0x5B545B#",1,80001,,,,<80341;82924>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80010,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Farfetch'd (12 sao), Wigglytuff - Male (12 sao)#L0##C0x5B545B#",1,80001,,,,<80372;82963>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80011,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Koffing (12 sao), Klink (12 sao)#L0##C0x5B545B#",1,80001,,,,<80382;83012>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80012,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Shelmet (12 sao), Ursaring (12 sao)#L0##C0x5B545B#",1,80001,,,,<80462;83342>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80013,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Hitmonlee (12 sao), Entei (12 sao)#L0##C0x5B545B#",1,80001,,,,<80463;83432>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80014,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Hitmonchan (12 sao), Pansage (12 sao)#L0##C0x5B545B#",1,80001,,,,<80464;83472>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80015,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Dratini (12 sao), Happiny (12 sao)#L0##C0x5B545B#",1,80001,,,,<80472;83502>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80016,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Staryu (12 sao), Skorupi (12 sao)#L0##C0x5B545B#",1,80001,,,,<80482;83511>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80017,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Happiny (12 sao), Electivire (12 sao)#L0##C0x5B545B#",1,80001,,,,<80503;80883>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80018,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Corsola (12 sao), Drapion (12 sao)#L0##C0x5B545B#",1,80001,,,,<80552;81032>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80019,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Scyther (12 sao), Heracross (12 sao)#L0##C0x5B545B#",1,80001,,,,<80692;81071>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80020,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Loudred (12 sao), Mawile (12 sao)#L0##C0x5B545B#",1,80001,,,,<81443;81082>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80021,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Camerupt (12 sao), Houndoom (12 sao)#L0##C0x5B545B#",1,80001,,,,<81612;81172>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80022,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Shuppet (12 sao), Raikou (12 sao)#L0##C0x5B545B#",1,80001,,,,<81802;81221>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80023,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Froslass (12 sao), Entei (12 sao)#L0##C0x5B545B#",1,80001,,,,<81853;81231>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80024,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Empoleon (12 sao), Suicune (12 sao)#L0##C0x5B545B#",1,80001,,,,<81863;81241>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80025,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Lunatone (12 sao), Banette (12 sao)#L0##C0x5B545B#",1,80001,,,,<82073;81253>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80026,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Toxicroak (12 sao), Mega Swampert (12 sao)#L0##C0x5B545B#",1,80001,,,,<82272;81314>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80027,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Glaceon (12 sao), Gardevoir (12 sao)#L0##C0x5B545B#",1,80001,,,,<82302;81393>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80028,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Mega Venusaur (12 sao), Gallade (12 sao)#L0##C0x5B545B#",2,80002,,,,<80004;81394>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
80029,Chiêu mộ đồng đội,,3,,"Chiêu mộ#C0xF76B45##L10#Mega Charizard X (12 sao), Chesnaught (12 sao)#L0##C0x5B545B#",2,80002,,,,<80014;81423>,,,,,,activity/brave_challenge/xz_icon/icon_yztz_zm.png,
