VariableName,huodongID,level,needExp,normalAward,eliteAward,specialAward,texiao
2777,1004,277,100,{902=5},{602=5},,
2778,1004,278,100,{850=150},{502=2;851=75},,
2779,1004,279,100,{520=1},{4000=100},,
2780,1004,280,100,{502=2},{521=2},1,<1;2>
2781,1004,281,100,{503=1},{519=1},,
2782,1004,282,100,{14=15},{515=2;talent_point=2},,
2783,1004,283,100,{5000=25},{930=25},,
2784,1004,284,100,{451=60},{502=1;452=30},,
2785,1004,285,100,{gold=500000},{gold=1000000},,
2786,1004,286,100,{2103=2},{941=1;2103=5},,
2787,1004,287,100,{902=5},{602=5},,
2788,1004,288,100,{850=150},{502=1;851=75},,
2789,1004,289,100,{520=1},{520=1},,
2790,1004,290,100,{rmb=100},{rmb=200},1,<1;2>
2791,1004,291,100,{503=1},{519=1},,
2792,1004,292,100,{14=15},{515=2;talent_point=3},,
2793,1004,293,100,{5000=25},{930=25},,
2794,1004,294,100,{451=60},{502=2;452=30},,
2795,1004,295,100,{gold=500000},{gold=1000000},,
2796,1004,296,100,{2103=3},{941=1;2103=5},,
2797,1004,297,100,{902=5},{602=5},,
2798,1004,298,100,{850=150},{502=2;851=75},,
2799,1004,299,100,{520=1},{4000=100},,
2800,1004,300,100,{502=2},{521=2},1,<1;2>
2801,1004,301,100,{503=1},{519=1},,
2802,1004,302,100,{14=15},{515=2},,
2803,1004,303,100,{5000=25},{930=25},,
2804,1004,304,100,{451=60},{452=30},,
2805,1004,305,100,{gold=500000},{gold=1000000},,
2806,1004,306,100,{2103=2},{2103=5},,
2807,1004,307,100,{902=5},{602=5},,
2808,1004,308,100,{850=150},{851=75},,
2809,1004,309,100,{520=1},{520=1},,
2810,1004,310,100,{rmb=100},{rmb=200},1,<1;2>
2811,1004,311,100,{503=1},{519=1},,
2812,1004,312,100,{14=15},{515=2},,
2813,1004,313,100,{5000=25},{930=25},,
2814,1004,314,100,{451=60},{452=30},,
2815,1004,315,100,{gold=500000},{gold=1000000},,
2816,1004,316,100,{2103=3},{2103=5},,
2817,1004,317,100,{902=5},{602=5},,
2818,1004,318,100,{850=150},{851=75},,
2819,1004,319,100,{520=1},{4000=100},,
2820,1004,320,100,{502=2},{521=2},1,<1;2>
2821,1004,321,100,{503=1},{519=1},,
2822,1004,322,100,{14=15},{515=2},,
2823,1004,323,100,{5000=25},{930=25},,
2824,1004,324,100,{451=60},{452=30},,
2825,1004,325,100,{gold=500000},{gold=1000000},,
2826,1004,326,100,{2103=2},{2103=5},,
2827,1004,327,100,{902=5},{602=5},,
2828,1004,328,100,{850=150},{851=75},,
2829,1004,329,100,{520=1},{520=1},,
2830,1004,330,100,{rmb=100},{rmb=200},1,<1;2>
2831,1004,331,100,{503=1},{519=1},,
2832,1004,332,100,{14=15},{515=2},,
2833,1004,333,100,{5000=25},{930=25},,
2834,1004,334,100,{451=60},{452=30},,
2835,1004,335,100,{gold=500000},{gold=1000000},,
2836,1004,336,100,{2103=3},{2103=5},,
2837,1004,337,100,{902=5},{602=5},,
2838,1004,338,100,{850=150},{851=75},,
2839,1004,339,100,{520=1},{4000=100},,
2840,1004,340,100,{502=2},{521=2},1,<1;2>
2841,1004,341,100,{503=1},{519=1},,
2842,1004,342,100,{14=15},{515=2},,
2843,1004,343,100,{5000=25},{930=25},,
2844,1004,344,100,{451=60},{452=30},,
2845,1004,345,100,{gold=500000},{gold=1000000},,
2846,1004,346,100,{2103=2},{2103=5},,
2847,1004,347,100,{902=5},{602=5},,
2848,1004,348,100,{850=150},{851=75},,
2849,1004,349,100,{520=1},{520=1},,
2850,1004,350,100,{rmb=100},{rmb=200},1,<1;2>
2851,1004,351,100,{503=1},{519=1},,
2852,1004,352,100,{14=15},{515=2},,
2853,1004,353,100,{5000=25},{930=25},,
2854,1004,354,100,{451=60},{452=30},,
2855,1004,355,100,{gold=500000},{gold=1000000},,
2856,1004,356,100,{2103=3},{2103=5},,
2857,1004,357,100,{902=5},{602=5},,
2858,1004,358,100,{850=150},{851=75},,
2859,1004,359,100,{520=1},{4000=100},,
2860,1004,360,100,{502=2},{521=2},1,<1;2>
2861,1004,361,100,{503=1},{519=1},,
2862,1004,362,100,{14=15},{515=2},,
2863,1004,363,100,{5000=25},{930=25},,
2864,1004,364,100,{451=60},{452=30},,
2865,1004,365,100,{gold=500000},{gold=1000000},,
2866,1004,366,100,{2103=2},{2103=5},,
2867,1004,367,100,{902=5},{602=5},,
2868,1004,368,100,{850=150},{851=75},,
2869,1004,369,100,{520=1},{520=1},,
2870,1004,370,100,{rmb=100},{rmb=200},1,<1;2>
2871,1004,371,100,{503=1},{519=1},,
2872,1004,372,100,{14=15},{515=2},,
2873,1004,373,100,{5000=25},{930=25},,
2874,1004,374,100,{451=60},{452=30},,
2875,1004,375,100,{gold=500000},{gold=1000000},,
2876,1004,376,100,{2103=3},{2103=5},,
2877,1004,377,100,{902=5},{602=5},,
2878,1004,378,100,{850=150},{851=75},,
2879,1004,379,100,{520=1},{4000=100},,
2880,1004,380,100,{502=2},{521=2},1,<1;2>
2881,1004,381,100,{503=1},{519=1},,
2882,1004,382,100,{14=15},{515=2},,
2883,1004,383,100,{5000=25},{930=25},,
2884,1004,384,100,{451=60},{452=30},,
2885,1004,385,100,{gold=500000},{gold=1000000},,
2886,1004,386,100,{2103=2},{2103=5},,
2887,1004,387,100,{902=5},{602=5},,
2888,1004,388,100,{850=150},{851=75},,
2889,1004,389,100,{520=1},{520=1},,
2890,1004,390,100,{rmb=100},{rmb=200},1,<1;2>
2891,1004,391,100,{503=1},{519=1},,
2892,1004,392,100,{14=15},{515=2},,
2893,1004,393,100,{5000=25},{930=25},,
2894,1004,394,100,{451=60},{452=30},,
2895,1004,395,100,{gold=500000},{gold=1000000},,
2896,1004,396,100,{2103=3},{2103=5},,
2897,1004,397,100,{902=5},{602=5},,
2898,1004,398,100,{850=150},{851=75},,
2899,1004,399,100,{520=1},{4000=100},,
2900,1004,400,100,{502=2},{521=2},1,<1;2>
3001,1005,1,100,{2073=1},{rmb=980;519=2},,
3002,1005,2,100,{14=15},{515=2;talent_point=2},,
3003,1005,3,100,{5000=25},{930=25},,
3004,1005,4,100,{451=60},{502=1;452=30},,
3005,1005,5,100,{gold=500000},{gold=1000000},,
3006,1005,6,100,{2103=2},{941=1;2103=5},,
3007,1005,7,100,{902=5},{602=5},,
3008,1005,8,100,{850=150},{502=1;851=75},,
3009,1005,9,100,{520=1},{520=1},,
3010,1005,10,100,{rmb=100},{rmb=200},1,<1;2>
3011,1005,11,100,{503=1},{519=1},,
3012,1005,12,100,{14=15},{515=2;talent_point=3},,
3013,1005,13,100,{5000=25},{930=25},,
3014,1005,14,100,{451=60},{502=2;452=30},,
3015,1005,15,100,{gold=500000},{gold=1000000},,
3016,1005,16,100,{2103=3},{941=1;2103=5},,
3017,1005,17,100,{902=5},{602=5},,
3018,1005,18,100,{850=150},{502=2;851=75},,
3019,1005,19,100,{520=1},{4000=100},,
3020,1005,20,100,{6254=5},{6254=10;501=3},1,<1;2;3>
3021,1005,21,100,{503=1},{519=1},,
3022,1005,22,100,{14=15},{515=2;talent_point=2},,
3023,1005,23,100,{5000=25},{930=25},,
3024,1005,24,100,{451=60},{502=1;452=30},,
3025,1005,25,100,{gold=500000},{gold=1000000},,
3026,1005,26,100,{2103=2},{941=1;2103=5},,
3027,1005,27,100,{902=5},{602=5},,
3028,1005,28,100,{850=150},{502=1;851=75},,
3029,1005,29,100,{520=1},{520=1},,
3030,1005,30,100,{rmb=100},{rmb=200},1,<1;2>
3031,1005,31,100,{503=1},{519=1},,
3032,1005,32,100,{14=15},{515=2;talent_point=3},,
3033,1005,33,100,{5000=25},{930=25},,
3034,1005,34,100,{451=60},{502=2;452=30},,
3035,1005,35,100,{gold=500000},{gold=1000000},,
3036,1005,36,100,{2103=3},{941=1;2103=5},,
3037,1005,37,100,{902=5},{602=5},,
3038,1005,38,100,{850=150},{502=2;851=75},,
3039,1005,39,100,{520=1},{4000=100},,
3040,1005,40,100,{2473=1},{2219=1;503=10},1,<1;2;3>
3041,1005,41,100,{503=1},{519=1},,
3042,1005,42,100,{14=15},{515=2;talent_point=2},,
3043,1005,43,100,{5000=25},{930=25},,
3044,1005,44,100,{451=60},{502=1;452=30},,
3045,1005,45,100,{gold=500000},{gold=1000000},,
3046,1005,46,100,{2103=2},{941=1;2103=5},,
3047,1005,47,100,{902=5},{602=5},,
3048,1005,48,100,{850=150},{502=1;851=75},,
3049,1005,49,100,{520=1},{520=1},,
3050,1005,50,100,{rmb=100},{rmb=200},1,<1;2>
3051,1005,51,100,{503=1},{519=1},,
3052,1005,52,100,{14=15},{515=2;talent_point=3},,
3053,1005,53,100,{5000=25},{930=25},,
3054,1005,54,100,{451=60},{502=2;452=30},,
3055,1005,55,100,{gold=500000},{gold=1000000},,
3056,1005,56,100,{2103=3},{941=1;2103=5},,
3057,1005,57,100,{902=5},{602=5},,
3058,1005,58,100,{850=150},{502=2;851=75},,
3059,1005,59,100,{520=1},{4000=100},,
3060,1005,60,100,{6254=10},{502=5;6254=20},1,<1;2;3>
3061,1005,61,100,{503=1},{519=1},,
3062,1005,62,100,{14=15},{515=2;talent_point=2},,
3063,1005,63,100,{5000=25},{930=25},,
3064,1005,64,100,{451=60},{502=1;452=30},,
3065,1005,65,100,{gold=500000},{gold=1000000},,
3066,1005,66,100,{2103=2},{941=1;2103=5},,
3067,1005,67,100,{902=5},{602=5},,
3068,1005,68,100,{850=150},{502=1;851=75},,
3069,1005,69,100,{520=1},{520=1},,
3070,1005,70,100,{rmb=100},{rmb=200},1,<1;2>
3071,1005,71,100,{503=1},{519=1},,
3072,1005,72,100,{14=15},{515=2;talent_point=3},,
3073,1005,73,100,{5000=25},{930=25},,
3074,1005,74,100,{451=60},{502=2;452=30},,
3075,1005,75,100,{gold=500000},{gold=1000000},,
3076,1005,76,100,{2103=3},{941=1;2103=5},,
3077,1005,77,100,{902=5},{602=5},,
3078,1005,78,100,{850=150},{502=2;851=75},,
3079,1005,79,100,{520=1},{4000=100},,
3080,1005,80,100,{527=5},{6050=1;527=10},1,<1;2;3>
3081,1005,81,100,{503=1},{519=1},,
3082,1005,82,100,{14=15},{515=2;talent_point=2},,
3083,1005,83,100,{5000=25},{930=25},,
3084,1005,84,100,{451=60},{502=1;452=30},,
3085,1005,85,100,{gold=500000},{gold=1000000},,
3086,1005,86,100,{2103=2},{941=1;2103=5},,
3087,1005,87,100,{902=5},{602=5},,
3088,1005,88,100,{850=150},{502=1;851=75},,
3089,1005,89,100,{520=1},{520=1},,
3090,1005,90,100,{rmb=100},{rmb=200},1,<1;2>
3091,1005,91,100,{503=1},{519=1},,
3092,1005,92,100,{14=15},{515=2;talent_point=3},,
3093,1005,93,100,{5000=25},{930=25},,
3094,1005,94,100,{451=60},{502=2;452=30},,
3095,1005,95,100,{gold=500000},{gold=1000000},,
3096,1005,96,100,{2103=3},{941=1;2103=5},,
3097,1005,97,100,{902=5},{602=5},,
3098,1005,98,100,{850=150},{502=2;851=75},,
3099,1005,99,100,{520=1},{4000=100},,
3100,1005,100,100,{6254=15},{6254=30;gold=5000000},1,<1;2;3>
3101,1005,101,100,{503=1},{519=1},,
3102,1005,102,100,{14=15},{515=2;talent_point=2},,
3103,1005,103,100,{5000=25},{930=25},,
3104,1005,104,100,{451=60},{502=1;452=30},,
3105,1005,105,100,{gold=500000},{gold=1000000},,
3106,1005,106,100,{2103=2},{941=1;2103=5},,
3107,1005,107,100,{902=5},{602=5},,
3108,1005,108,100,{850=150},{502=1;851=75},,
3109,1005,109,100,{520=1},{520=1},,
3110,1005,110,100,{rmb=100},{rmb=200},1,<1;2>
3111,1005,111,100,{503=1},{519=1},,
3112,1005,112,100,{14=15},{515=2;talent_point=3},,
3113,1005,113,100,{5000=25},{930=25},,
3114,1005,114,100,{451=60},{502=2;452=30},,
3115,1005,115,100,{gold=500000},{gold=1000000},,
3116,1005,116,100,{2103=3},{941=1;2103=5},,
3117,1005,117,100,{902=5},{602=5},,
3118,1005,118,100,{850=150},{502=2;851=75},,
3119,1005,119,100,{520=1},{4000=100},,
3120,1005,120,100,{527=5},{6050=1;527=10},1,<1;2;3>
3121,1005,121,100,{503=1},{519=1},,
3122,1005,122,100,{14=15},{515=2;talent_point=2},,
3123,1005,123,100,{5000=25},{930=25},,
3124,1005,124,100,{451=60},{502=1;452=30},,
3125,1005,125,100,{gold=500000},{gold=1000000},,
3126,1005,126,100,{2103=2},{941=1;2103=5},,
3127,1005,127,100,{902=5},{602=5},,
3128,1005,128,100,{850=150},{502=1;851=75},,
3129,1005,129,100,{520=1},{520=1},,
3130,1005,130,100,{rmb=100},{rmb=200},1,<1;2>
3131,1005,131,100,{503=1},{519=1},,
3132,1005,132,100,{14=15},{515=2;talent_point=3},,
3133,1005,133,100,{5000=25},{930=25},,
3134,1005,134,100,{451=60},{502=2;452=30},,
3135,1005,135,100,{gold=500000},{gold=1000000},,
3136,1005,136,100,{2103=3},{941=1;2103=5},,
3137,1005,137,100,{902=5},{602=5},,
3138,1005,138,100,{850=150},{502=2;851=75},,
3139,1005,139,100,{520=1},{4000=100},,
3140,1005,140,100,{6254=20},{6254=40;501=3},1,<1;2;3>
3141,1005,141,100,{503=1},{519=1},,
3142,1005,142,100,{14=15},{515=2;talent_point=2},,
3143,1005,143,100,{5000=25},{930=25},,
3144,1005,144,100,{451=60},{502=1;452=30},,
3145,1005,145,100,{gold=500000},{gold=1000000},,
3146,1005,146,100,{2103=2},{941=1;2103=5},,
3147,1005,147,100,{902=5},{602=5},,
3148,1005,148,100,{850=150},{502=1;851=75},,
3149,1005,149,100,{520=1},{520=1},,
3150,1005,150,100,{rmb=100},{rmb=200},1,<1;2>
3151,1005,151,100,{503=1},{519=1},,
3152,1005,152,100,{14=15},{515=2;talent_point=3},,
3153,1005,153,100,{5000=25},{930=25},,
3154,1005,154,100,{451=60},{502=2;452=30},,
3155,1005,155,100,{gold=500000},{gold=1000000},,
3156,1005,156,100,{2103=3},{941=1;2103=5},,
3157,1005,157,100,{902=5},{602=5},,
3158,1005,158,100,{850=150},{502=2;851=75},,
3159,1005,159,100,{520=1},{4000=100},,
3160,1005,160,100,{942=1},{942=1;2103=50},1,<1;2;3>
3161,1005,161,100,{503=1},{519=1},,
3162,1005,162,100,{14=15},{515=2;talent_point=2},,
3163,1005,163,100,{5000=25},{930=25},,
3164,1005,164,100,{451=60},{502=1;452=30},,
3165,1005,165,100,{gold=500000},{gold=1000000},,
3166,1005,166,100,{2103=2},{941=1;2103=5},,
3167,1005,167,100,{902=5},{602=5},,
3168,1005,168,100,{850=150},{502=1;851=75},,
3169,1005,169,100,{520=1},{520=1},,
3170,1005,170,100,{rmb=100},{rmb=200},1,<1;2>
3171,1005,171,100,{503=1},{519=1},,
3172,1005,172,100,{14=15},{515=2;talent_point=3},,
3173,1005,173,100,{5000=25},{930=25},,
3174,1005,174,100,{451=60},{502=2;452=30},,
3175,1005,175,100,{gold=500000},{gold=1000000},,
3176,1005,176,100,{2103=3},{941=1;2103=5},,
3177,1005,177,100,{902=5},{602=5},,
3178,1005,178,100,{850=150},{502=2;851=75},,
3179,1005,179,100,{520=1},{4000=100},,
3180,1005,180,100,{6254=25},{6254=50;604=30},1,<1;2;3>
3181,1005,181,100,{503=1},{519=1},,
3182,1005,182,100,{14=15},{515=2;talent_point=2},,
3183,1005,183,100,{5000=25},{930=25},,
3184,1005,184,100,{451=60},{502=1;452=30},,
3185,1005,185,100,{gold=500000},{gold=1000000},,
3186,1005,186,100,{2103=2},{941=1;2103=5},,
3187,1005,187,100,{902=5},{602=5},,
3188,1005,188,100,{850=150},{502=1;851=75},,
3189,1005,189,100,{520=1},{520=1},,
3190,1005,190,100,{rmb=100},{rmb=200},1,<1;2>
3191,1005,191,100,{503=1},{519=1},,
3192,1005,192,100,{14=15},{515=2;talent_point=3},,
3193,1005,193,100,{5000=25},{930=25},,
3194,1005,194,100,{451=60},{502=2;452=30},,
3195,1005,195,100,{gold=500000},{gold=1000000},,
3196,1005,196,100,{2103=3},{941=1;2103=5},,
3197,1005,197,100,{902=5},{602=5},,
3198,1005,198,100,{850=150},{502=2;851=75},,
3199,1005,199,100,{520=1},{4000=100},,
3200,1005,200,100,{502=50},{502=50;gold=10000000},1,<1;2;3>
3201,1005,201,100,{503=1},{519=1},,
3202,1005,202,100,{14=15},{515=2;talent_point=2},,
3203,1005,203,100,{5000=25},{930=25},,
3204,1005,204,100,{451=60},{502=1;452=30},,
3205,1005,205,100,{gold=500000},{gold=1000000},,
3206,1005,206,100,{2103=2},{941=1;2103=5},,
3207,1005,207,100,{902=5},{602=5},,
3208,1005,208,100,{850=150},{502=1;851=75},,
3209,1005,209,100,{520=1},{520=1},,
3210,1005,210,100,{rmb=100},{rmb=200},1,<1;2>
3211,1005,211,100,{503=1},{519=1},,
3212,1005,212,100,{14=15},{515=2;talent_point=3},,
3213,1005,213,100,{5000=25},{930=25},,
3214,1005,214,100,{451=60},{502=2;452=30},,
3215,1005,215,100,{gold=500000},{gold=1000000},,
3216,1005,216,100,{2103=3},{941=1;2103=5},,
3217,1005,217,100,{902=5},{602=5},,
3218,1005,218,100,{850=150},{502=2;851=75},,
3219,1005,219,100,{520=1},{4000=100},,
3220,1005,220,100,{502=2},{521=2},1,<1;2>
3221,1005,221,100,{503=1},{519=1},,
3222,1005,222,100,{14=15},{515=2;talent_point=2},,
3223,1005,223,100,{5000=25},{930=25},,
3224,1005,224,100,{451=60},{502=1;452=30},,
3225,1005,225,100,{gold=500000},{gold=1000000},,
3226,1005,226,100,{2103=2},{941=1;2103=5},,
3227,1005,227,100,{902=5},{602=5},,
3228,1005,228,100,{850=150},{502=1;851=75},,
3229,1005,229,100,{520=1},{520=1},,
3230,1005,230,100,{rmb=100},{rmb=200},1,<1;2>
3231,1005,231,100,{503=1},{519=1},,
3232,1005,232,100,{14=15},{515=2;talent_point=3},,
3233,1005,233,100,{5000=25},{930=25},,
3234,1005,234,100,{451=60},{502=2;452=30},,
3235,1005,235,100,{gold=500000},{gold=1000000},,
3236,1005,236,100,{2103=3},{941=1;2103=5},,
3237,1005,237,100,{902=5},{602=5},,
3238,1005,238,100,{850=150},{502=2;851=75},,
3239,1005,239,100,{520=1},{4000=100},,
3240,1005,240,100,{502=2},{521=2},1,<1;2>
3241,1005,241,100,{503=1},{519=1},,
3242,1005,242,100,{14=15},{515=2;talent_point=2},,
3243,1005,243,100,{5000=25},{930=25},,
3244,1005,244,100,{451=60},{502=1;452=30},,
3245,1005,245,100,{gold=500000},{gold=1000000},,
3246,1005,246,100,{2103=2},{941=1;2103=5},,
3247,1005,247,100,{902=5},{602=5},,
3248,1005,248,100,{850=150},{502=1;851=75},,
3249,1005,249,100,{520=1},{520=1},,
3250,1005,250,100,{rmb=100},{rmb=200},1,<1;2>
3251,1005,251,100,{503=1},{519=1},,
3252,1005,252,100,{14=15},{515=2;talent_point=3},,
3253,1005,253,100,{5000=25},{930=25},,
3254,1005,254,100,{451=60},{502=2;452=30},,
3255,1005,255,100,{gold=500000},{gold=1000000},,
3256,1005,256,100,{2103=3},{941=1;2103=5},,
3257,1005,257,100,{902=5},{602=5},,
3258,1005,258,100,{850=150},{502=2;851=75},,
3259,1005,259,100,{520=1},{4000=100},,
3260,1005,260,100,{502=2},{521=2},1,<1;2>
3261,1005,261,100,{503=1},{519=1},,
3262,1005,262,100,{14=15},{515=2;talent_point=2},,
3263,1005,263,100,{5000=25},{930=25},,
3264,1005,264,100,{451=60},{502=1;452=30},,
3265,1005,265,100,{gold=500000},{gold=1000000},,
3266,1005,266,100,{2103=2},{941=1;2103=5},,
3267,1005,267,100,{902=5},{602=5},,
3268,1005,268,100,{850=150},{502=1;851=75},,
3269,1005,269,100,{520=1},{520=1},,
3270,1005,270,100,{rmb=100},{rmb=200},1,<1;2>
3271,1005,271,100,{503=1},{519=1},,
3272,1005,272,100,{14=15},{515=2;talent_point=3},,
3273,1005,273,100,{5000=25},{930=25},,
3274,1005,274,100,{451=60},{502=2;452=30},,
3275,1005,275,100,{gold=500000},{gold=1000000},,
3276,1005,276,100,{2103=3},{941=1;2103=5},,
3277,1005,277,100,{902=5},{602=5},,
3278,1005,278,100,{850=150},{502=2;851=75},,
3279,1005,279,100,{520=1},{4000=100},,
3280,1005,280,100,{502=2},{521=2},1,<1;2>
3281,1005,281,100,{503=1},{519=1},,
3282,1005,282,100,{14=15},{515=2;talent_point=2},,
3283,1005,283,100,{5000=25},{930=25},,
3284,1005,284,100,{451=60},{502=1;452=30},,
3285,1005,285,100,{gold=500000},{gold=1000000},,
3286,1005,286,100,{2103=2},{941=1;2103=5},,
3287,1005,287,100,{902=5},{602=5},,
3288,1005,288,100,{850=150},{502=1;851=75},,
3289,1005,289,100,{520=1},{520=1},,
3290,1005,290,100,{rmb=100},{rmb=200},1,<1;2>
3291,1005,291,100,{503=1},{519=1},,
3292,1005,292,100,{14=15},{515=2;talent_point=3},,
3293,1005,293,100,{5000=25},{930=25},,
3294,1005,294,100,{451=60},{502=2;452=30},,
3295,1005,295,100,{gold=500000},{gold=1000000},,
3296,1005,296,100,{2103=3},{941=1;2103=5},,
3297,1005,297,100,{902=5},{602=5},,
3298,1005,298,100,{850=150},{502=2;851=75},,
3299,1005,299,100,{520=1},{4000=100},,
3300,1005,300,100,{502=2},{521=2},1,<1;2>
3301,1005,301,100,{503=1},{519=1},,
3302,1005,302,100,{14=15},{515=2;talent_point=2},,
3303,1005,303,100,{5000=25},{930=25},,
3304,1005,304,100,{451=60},{502=1;452=30},,
3305,1005,305,100,{gold=500000},{gold=1000000},,
3306,1005,306,100,{2103=2},{941=1;2103=5},,
3307,1005,307,100,{902=5},{602=5},,
3308,1005,308,100,{850=150},{502=1;851=75},,
3309,1005,309,100,{520=1},{520=1},,
3310,1005,310,100,{rmb=100},{rmb=200},1,<1;2>
3311,1005,311,100,{503=1},{519=1},,
3312,1005,312,100,{14=15},{515=2;talent_point=3},,
3313,1005,313,100,{5000=25},{930=25},,
3314,1005,314,100,{451=60},{502=2;452=30},,
3315,1005,315,100,{gold=500000},{gold=1000000},,
3316,1005,316,100,{2103=3},{941=1;2103=5},,
3317,1005,317,100,{902=5},{602=5},,
3318,1005,318,100,{850=150},{502=2;851=75},,
3319,1005,319,100,{520=1},{4000=100},,
3320,1005,320,100,{502=2},{521=2},1,<1;2>
3321,1005,321,100,{503=1},{519=1},,
3322,1005,322,100,{14=15},{515=2;talent_point=2},,
3323,1005,323,100,{5000=25},{930=25},,
3324,1005,324,100,{451=60},{502=1;452=30},,
3325,1005,325,100,{gold=500000},{gold=1000000},,
3326,1005,326,100,{2103=2},{941=1;2103=5},,
3327,1005,327,100,{902=5},{602=5},,
3328,1005,328,100,{850=150},{502=1;851=75},,
3329,1005,329,100,{520=1},{520=1},,
3330,1005,330,100,{rmb=100},{rmb=200},1,<1;2>
3331,1005,331,100,{503=1},{519=1},,
3332,1005,332,100,{14=15},{515=2;talent_point=3},,
3333,1005,333,100,{5000=25},{930=25},,
3334,1005,334,100,{451=60},{502=2;452=30},,
3335,1005,335,100,{gold=500000},{gold=1000000},,
3336,1005,336,100,{2103=3},{941=1;2103=5},,
3337,1005,337,100,{902=5},{602=5},,
3338,1005,338,100,{850=150},{502=2;851=75},,
3339,1005,339,100,{520=1},{4000=100},,
3340,1005,340,100,{502=2},{521=2},1,<1;2>
3341,1005,341,100,{503=1},{519=1},,
3342,1005,342,100,{14=15},{515=2;talent_point=2},,
3343,1005,343,100,{5000=25},{930=25},,
3344,1005,344,100,{451=60},{502=1;452=30},,
3345,1005,345,100,{gold=500000},{gold=1000000},,
3346,1005,346,100,{2103=2},{941=1;2103=5},,
3347,1005,347,100,{902=5},{602=5},,
3348,1005,348,100,{850=150},{502=1;851=75},,
3349,1005,349,100,{520=1},{520=1},,
3350,1005,350,100,{rmb=100},{rmb=200},1,<1;2>
3351,1005,351,100,{503=1},{519=1},,
3352,1005,352,100,{14=15},{515=2;talent_point=3},,
3353,1005,353,100,{5000=25},{930=25},,
3354,1005,354,100,{451=60},{502=2;452=30},,
3355,1005,355,100,{gold=500000},{gold=1000000},,
3356,1005,356,100,{2103=3},{941=1;2103=5},,
3357,1005,357,100,{902=5},{602=5},,
3358,1005,358,100,{850=150},{502=2;851=75},,
3359,1005,359,100,{520=1},{4000=100},,
3360,1005,360,100,{502=2},{521=2},1,<1;2>
3361,1005,361,100,{503=1},{519=1},,
3362,1005,362,100,{14=15},{515=2;talent_point=2},,
3363,1005,363,100,{5000=25},{930=25},,
3364,1005,364,100,{451=60},{502=1;452=30},,
3365,1005,365,100,{gold=500000},{gold=1000000},,
3366,1005,366,100,{2103=2},{941=1;2103=5},,
3367,1005,367,100,{902=5},{602=5},,
3368,1005,368,100,{850=150},{502=1;851=75},,
3369,1005,369,100,{520=1},{520=1},,
3370,1005,370,100,{rmb=100},{rmb=200},1,<1;2>
3371,1005,371,100,{503=1},{519=1},,
3372,1005,372,100,{14=15},{515=2;talent_point=3},,
3373,1005,373,100,{5000=25},{930=25},,
3374,1005,374,100,{451=60},{502=2;452=30},,
3375,1005,375,100,{gold=500000},{gold=1000000},,
3376,1005,376,100,{2103=3},{941=1;2103=5},,
3377,1005,377,100,{902=5},{602=5},,
3378,1005,378,100,{850=150},{502=2;851=75},,
3379,1005,379,100,{520=1},{4000=100},,
3380,1005,380,100,{502=2},{521=2},1,<1;2>
3381,1005,381,100,{503=1},{519=1},,
3382,1005,382,100,{14=15},{515=2;talent_point=2},,
3383,1005,383,100,{5000=25},{930=25},,
3384,1005,384,100,{451=60},{502=1;452=30},,
3385,1005,385,100,{gold=500000},{gold=1000000},,
3386,1005,386,100,{2103=2},{941=1;2103=5},,
3387,1005,387,100,{902=5},{602=5},,
3388,1005,388,100,{850=150},{502=1;851=75},,
3389,1005,389,100,{520=1},{520=1},,
3390,1005,390,100,{rmb=100},{rmb=200},1,<1;2>
3391,1005,391,100,{503=1},{519=1},,
3392,1005,392,100,{14=15},{515=2;talent_point=3},,
3393,1005,393,100,{5000=25},{930=25},,
3394,1005,394,100,{451=60},{502=2;452=30},,
3395,1005,395,100,{gold=500000},{gold=1000000},,
3396,1005,396,100,{2103=3},{941=1;2103=5},,
3397,1005,397,100,{902=5},{602=5},,
3398,1005,398,100,{850=150},{502=2;851=75},,
3399,1005,399,100,{520=1},{4000=100},,
3400,1005,400,100,{502=2},{521=2},1,<1;2>
4001,1006,1,100,{2011=1},{rmb=980;519=2},,
4002,1006,2,100,{14=15},{515=2;talent_point=2},,
4003,1006,3,100,{5000=25},{930=25},,
4004,1006,4,100,{451=60},{502=1;452=30},,
4005,1006,5,100,{gold=500000},{gold=1000000},,
4006,1006,6,100,{2103=2},{941=1;2103=5},,
4007,1006,7,100,{902=5},{602=5},,
4008,1006,8,100,{850=150},{502=1;851=75},,
4009,1006,9,100,{520=1},{520=1},,
4010,1006,10,100,{rmb=100},{rmb=200},1,<1;2>
4011,1006,11,100,{503=1},{519=1},,
4012,1006,12,100,{14=15},{515=2;talent_point=3},,
4013,1006,13,100,{5000=25},{930=25},,
4014,1006,14,100,{451=60},{502=2;452=30},,
4015,1006,15,100,{gold=500000},{gold=1000000},,
4016,1006,16,100,{2103=3},{941=1;2103=5},,
4017,1006,17,100,{902=5},{602=5},,
4018,1006,18,100,{850=150},{502=2;851=75},,
4019,1006,19,100,{520=1},{4000=100},,
4020,1006,20,100,{rmb=5},{6251=10;501=3},1,<1;2;3>
4021,1006,21,100,{503=1},{519=1},,
4022,1006,22,100,{14=15},{515=2;talent_point=2},,
4023,1006,23,100,{5000=25},{930=25},,
4024,1006,24,100,{451=60},{502=1;452=30},,
4025,1006,25,100,{gold=500000},{gold=1000000},,
